@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_mfcc

@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f38 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f39 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f40 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f41 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f42 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f43 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f44 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f45 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f46 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f47 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f48 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f49 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f50 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f51 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-52.815913,1.946716,-0.232086,2.031506,0.827845,0.657082,0.369964,0.200964,0.223009,-0.001883,-0.000369,-0.033748,0.246158,4.366281,1.227013,0.84372,0.790242,0.623,0.572458,0.529984,0.483765,0.532039,0.455437,0.417165,0.517231,0.444746,6.634543,1.234677,0.727499,0.556249,0.49764,0.257816,0.276997,0.200921,0.338945,0.292974,0.308918,0.231938,0.212045,3.385056,0.321185,0.233591,0.176531,0.116347,0.11869,0.108302,0.096332,0.121631,0.072196,0.070133,0.102107,0.09999,reggae
-51.844226,4.723659,0.294663,1.53467,0.76264,0.261095,-0.07812,0.026171,-0.194878,0.184112,0.187097,0.039169,0.05402,4.77377,1.723719,1.1083,0.968924,0.726583,0.740535,0.639747,0.591708,0.589389,0.540812,0.583206,0.581755,0.56509,5.977142,1.341209,0.69251,0.522535,0.336909,0.425991,0.370991,0.398542,0.32756,0.368784,0.260993,0.342308,0.272206,4.14136,0.396613,0.295561,0.215957,0.150514,0.194664,0.119508,0.122115,0.139862,0.115987,0.113163,0.152753,0.140574,reggae
-52.950892,4.476308,-0.154819,1.236715,0.436893,0.342415,0.08697,0.271762,0.202478,0.4191,0.202532,0.235929,0.361967,5.631878,1.70939,1.274454,0.941493,0.827678,0.802858,0.707532,0.747483,0.655921,0.542607,0.583313,0.589316,0.619024,6.88901,1.110386,0.626884,0.563157,0.47599,0.412716,0.352675,0.274419,0.297601,0.175624,0.197178,0.29346,0.279932,3.949235,0.454163,0.378114,0.217636,0.180572,0.200458,0.162728,0.177513,0.130008,0.097456,0.123067,0.131021,0.176249,reggae
-52.023212,3.718413,0.259181,1.221342,0.500257,0.458024,-0.074363,0.375507,0.053197,0.232577,0.396753,0.307586,0.252505,5.346291,1.595321,1.029335,0.880493,0.781439,0.733354,0.663859,0.633564,0.5969,0.575924,0.565216,0.535338,0.519818,6.328091,0.978353,0.65276,0.558112,0.374338,0.433283,0.298317,0.397068,0.429501,0.294831,0.301678,0.214068,0.312382,3.707238,0.396766,0.268991,0.21341,0.162717,0.15078,0.1417,0.120388,0.18673,0.155172,0.119032,0.123975,0.120579,reggae
-53.264009,3.83779,1.035557,1.126717,0.604216,0.310277,-0.072317,0.13885,0.39266,0.252141,0.235784,0.016944,-0.004586,4.943921,1.683225,1.286463,0.966314,0.846013,0.820073,0.680893,0.625316,0.585831,0.5733,0.529725,0.424805,0.466826,6.401062,0.975235,0.707789,0.601125,0.479803,0.529938,0.461749,0.372979,0.273844,0.266921,0.261623,0.205267,0.296091,4.254632,0.494262,0.222224,0.233878,0.189501,0.251306,0.162401,0.141051,0.113061,0.130683,0.097372,0.076519,0.089296,reggae
-57.788158,3.599191,0.099729,1.880004,0.41309,0.961625,0.298631,0.487548,0.24023,0.287633,0.41158,0.219009,0.243526,5.662615,1.557633,1.06475,0.988866,0.723288,0.583746,0.536686,0.449375,0.466595,0.441927,0.416636,0.390618,0.404452,7.372788,1.295117,0.708029,0.599166,0.547719,0.329608,0.375668,0.221922,0.209988,0.157325,0.171597,0.209605,0.205108,4.382022,0.484992,0.358967,0.234173,0.152527,0.131306,0.096985,0.110603,0.111162,0.091469,0.09511,0.097715,0.084685,reggae
-54.68135,4.273584,0.790225,1.442058,0.686913,0.482864,0.641007,0.365353,0.024815,0.335364,0.112641,0.39192,0.342257,4.557803,1.079755,1.113527,0.672367,0.675512,0.525618,0.516729,0.459608,0.445485,0.478708,0.422118,0.416041,0.423544,6.928589,0.598326,1.217395,0.261678,0.33149,0.219617,0.233906,0.34424,0.179331,0.245901,0.13468,0.153589,0.127593,3.687083,0.307245,0.346063,0.140463,0.119363,0.077746,0.089532,0.085447,0.071183,0.098103,0.065829,0.057003,0.068375,reggae
-57.15719,3.965243,0.990876,1.120382,0.71388,0.733515,0.238603,-0.014214,0.069683,0.215251,0.52463,0.499855,0.306668,4.747839,1.732965,1.153738,0.85419,0.730352,0.637143,0.626802,0.606815,0.534252,0.437254,0.449538,0.441838,0.444404,7.510713,1.495713,1.090507,0.763832,0.550781,0.31643,0.287754,0.289158,0.263214,0.211825,0.196564,0.213765,0.195732,3.624943,0.576112,0.300252,0.240525,0.144687,0.12911,0.130584,0.114035,0.112513,0.074907,0.079914,0.076361,0.079199,reggae
-56.567086,4.099957,0.208237,1.082731,0.632404,0.906354,0.41749,0.406249,0.306129,0.08033,0.137006,0.539484,0.304036,5.232971,1.426182,1.092661,0.86101,0.862424,0.624718,0.557232,0.571628,0.588292,0.503768,0.526392,0.528248,0.469135,7.347718,0.690213,0.666513,0.617822,0.507548,0.332287,0.424213,0.362108,0.318135,0.219977,0.27835,0.318582,0.231015,4.017777,0.404641,0.27041,0.244281,0.248926,0.123633,0.162048,0.172051,0.214972,0.117495,0.173736,0.147484,0.139953,reggae
-56.270238,4.559345,-0.763513,1.383153,0.308075,0.704787,0.452454,0.524202,0.090143,0.326443,0.157335,0.302376,0.183738,3.882218,1.365935,1.181915,0.816436,0.629001,0.544083,0.489709,0.451002,0.417612,0.388023,0.37983,0.361839,0.33916,7.009115,0.918113,0.745075,0.490992,0.49367,0.258325,0.18972,0.159037,0.202712,0.136487,0.179857,0.143789,0.139026,4.099132,0.465532,0.432835,0.176932,0.15962,0.109137,0.066521,0.064379,0.05727,0.058488,0.058442,0.054291,0.045187,reggae
-57.17903,4.696286,0.867584,0.822248,0.58998,0.665922,0.586006,0.133984,0.156929,0.262159,0.204671,0.248537,0.120146,4.724474,1.367132,1.258497,0.83366,0.784504,0.712909,0.61023,0.51081,0.55262,0.42893,0.435909,0.415341,0.416011,7.184809,0.925643,1.165025,0.457504,0.617869,0.458896,0.382116,0.284786,0.287001,0.136245,0.19355,0.239302,0.145245,3.794592,0.328111,0.413195,0.165801,0.162591,0.126234,0.124953,0.126353,0.126761,0.067322,0.07481,0.08457,0.084474,reggae
-56.878623,5.53507,0.063247,1.429836,-0.097198,0.686785,0.423177,0.361141,0.178325,0.200276,0.459354,0.550935,0.28743,4.760064,1.426073,0.868539,0.831793,0.598017,0.672421,0.605626,0.493501,0.519194,0.48424,0.463613,0.494631,0.441832,6.727309,0.82165,0.52408,0.365101,0.301583,0.407037,0.364604,0.218085,0.302158,0.205057,0.204135,0.246843,0.184166,4.206002,0.367492,0.174204,0.119551,0.103246,0.177993,0.146883,0.115545,0.108883,0.071761,0.111834,0.106698,0.114914,reggae
-55.952858,4.806548,0.216139,1.003453,0.26887,0.606851,0.214801,0.38327,0.203475,0.398202,0.171214,0.268638,0.130934,4.767257,1.321287,0.974326,0.780901,0.677474,0.644905,0.589151,0.534871,0.474249,0.426384,0.439131,0.41516,0.409907,6.62322,0.957049,0.847247,0.422499,0.398956,0.33991,0.307097,0.249759,0.153768,0.164482,0.16565,0.132041,0.160079,4.105497,0.347855,0.186829,0.127571,0.141522,0.150075,0.128559,0.108216,0.071824,0.077634,0.077213,0.060144,0.064679,reggae
-56.667076,3.292654,0.679326,1.027673,0.457529,1.027093,0.453523,0.138372,0.063181,-0.091234,0.005263,0.065566,-0.086943,4.405342,1.198422,0.909728,0.817638,0.634382,0.690731,0.68181,0.552842,0.635798,0.584382,0.499196,0.525062,0.557622,6.99882,0.647502,0.660347,0.452099,0.361322,0.467443,0.539035,0.413331,0.44509,0.533992,0.389025,0.405136,0.454024,3.954777,0.261667,0.216498,0.22393,0.126981,0.165301,0.215381,0.156832,0.165451,0.188169,0.121216,0.142892,0.185364,reggae
-57.207629,3.503067,0.135294,1.092556,0.230649,0.659666,0.494509,0.567833,0.114099,0.252132,0.188386,0.471745,0.259842,5.791643,1.409418,0.983815,1.103335,0.681595,0.6584,0.634816,0.557887,0.539076,0.465996,0.472554,0.442622,0.513049,6.878287,0.801783,0.536889,0.589254,0.389321,0.311137,0.442279,0.338265,0.292451,0.136913,0.210603,0.217136,0.295084,4.105516,0.454101,0.267348,0.278071,0.137728,0.109168,0.133919,0.0991,0.090129,0.099366,0.105869,0.110613,0.097917,reggae
-54.865216,4.777049,0.241495,0.910069,-0.142498,0.240701,-0.167629,0.057557,0.452546,0.306163,0.091119,0.155086,-0.024298,4.220771,1.184294,0.890095,0.738496,0.626336,0.569704,0.540835,0.541567,0.566775,0.553402,0.578003,0.518916,0.486231,7.07758,0.807657,0.77921,0.45653,0.460316,0.38851,0.302235,0.461837,0.477614,0.479579,0.597413,0.447678,0.365008,3.83644,0.336754,0.176259,0.215053,0.152513,0.119178,0.133768,0.128305,0.141902,0.183417,0.179839,0.134384,0.129757,reggae
-61.243253,5.553858,2.106835,1.085346,0.768145,-0.544382,-0.145286,-0.197333,0.211046,0.33231,0.287727,0.03677,0.119915,6.498872,2.234967,1.543263,0.823478,0.801037,0.822748,0.675437,0.514435,0.494284,0.420173,0.485281,0.556024,0.45139,7.291271,1.022109,0.796218,0.359236,0.528545,0.741097,0.505143,0.325388,0.172109,0.130861,0.275799,0.380486,0.213772,4.506831,0.334066,0.385229,0.133344,0.151844,0.223491,0.130811,0.107255,0.093473,0.082062,0.092429,0.119214,0.079418,reggae
-58.399058,4.40331,0.185964,1.571394,0.031817,0.608579,-0.015573,-0.016242,-0.476341,-0.038672,0.016333,0.093674,0.094763,4.703679,1.82653,1.26164,0.99174,0.851609,0.71742,0.721602,0.728044,0.541654,0.655109,0.55462,0.522334,0.491805,9.402645,1.770475,1.028934,1.269008,0.785255,0.592075,0.56405,0.619214,0.39902,0.400474,0.349945,0.190603,0.228071,4.024753,0.794552,0.37741,0.346447,0.275045,0.197836,0.164093,0.202856,0.114067,0.173717,0.1165,0.115661,0.137844,reggae
-53.092982,3.508691,1.536538,2.07172,-0.227394,0.675657,0.520799,0.211542,0.066518,0.124245,-0.019226,0.142357,0.069102,4.573955,1.859488,1.331142,1.170451,0.795016,0.60421,0.597205,0.571988,0.536281,0.549348,0.510403,0.524292,0.476453,6.56856,0.905744,0.933616,0.612297,0.567156,0.426454,0.355977,0.281114,0.296513,0.434556,0.406731,0.299128,0.30168,3.648924,0.5384,0.300077,0.302413,0.208426,0.14559,0.137994,0.15361,0.117438,0.106316,0.124284,0.144043,0.106904,reggae
-52.645049,3.281316,-1.508911,1.240144,0.691179,0.553403,0.146262,0.239841,0.22109,0.332859,0.197728,0.183795,-0.026054,3.919808,1.057111,1.120775,0.985508,0.781224,0.698355,0.528153,0.603398,0.503295,0.528512,0.476449,0.470087,0.504063,6.561983,0.622339,0.589572,0.625866,0.315847,0.358759,0.164993,0.219732,0.203212,0.257227,0.189042,0.266942,0.220466,3.57688,0.276719,0.273795,0.314507,0.175175,0.131897,0.128876,0.145928,0.104509,0.092098,0.11488,0.134252,0.149272,reggae
-51.248059,5.93341,-1.634939,2.516189,-0.354393,0.498303,0.578857,0.396273,-0.602114,-0.086698,-0.281824,-0.118596,-0.193683,3.907532,1.274229,0.919488,0.77076,0.599933,0.578831,0.552727,0.606997,0.552746,0.56978,0.531273,0.449879,0.506907,6.111719,0.783349,0.483805,0.489039,0.369584,0.26239,0.311513,0.243386,0.342319,0.199457,0.365976,0.200419,0.285895,3.693529,0.33388,0.193799,0.182778,0.115559,0.107564,0.077988,0.155499,0.100487,0.135194,0.122166,0.093159,0.104791,reggae
-49.994857,3.977346,0.801165,1.267303,0.312538,0.391983,0.248831,0.185903,0.204912,0.167928,0.169681,0.170612,0.031744,3.863175,1.263361,0.892249,0.960288,0.671551,0.662346,0.563617,0.506313,0.538328,0.471162,0.430517,0.419872,0.443412,5.964718,0.612533,0.655044,0.390181,0.355086,0.383305,0.260767,0.231043,0.233404,0.144147,0.147934,0.116062,0.174649,3.544233,0.294551,0.25741,0.197122,0.167366,0.129514,0.11567,0.115342,0.132606,0.1021,0.065992,0.068086,0.104123,reggae
-51.043087,0.973106,1.587131,1.167476,0.436257,0.264736,0.080398,0.26302,0.070058,0.030931,0.136994,-0.066538,-0.036191,4.699433,1.481299,1.222007,0.999177,0.731933,0.674538,0.609203,0.563624,0.537754,0.633719,0.504907,0.503311,0.524436,6.673044,0.586803,1.003947,0.58176,0.258805,0.402964,0.371106,0.277909,0.265363,0.367653,0.274093,0.230224,0.224423,3.5743,0.610768,0.477614,0.265319,0.170313,0.135138,0.119167,0.09814,0.106905,0.170993,0.094728,0.098916,0.105837,reggae
-52.52626,3.434747,1.702099,1.732794,0.920078,0.488077,-0.072544,0.245235,-0.014295,0.337997,0.189279,0.145943,-0.05952,3.617713,1.298259,1.045586,0.856828,0.624066,0.618363,0.654408,0.575389,0.534039,0.569222,0.519735,0.524918,0.479305,6.324905,0.62958,0.765238,0.636554,0.511737,0.379499,0.44039,0.382083,0.206878,0.284918,0.209524,0.239209,0.284029,3.611257,0.327492,0.247934,0.255224,0.151246,0.150708,0.197786,0.134697,0.11518,0.120638,0.121721,0.159689,0.125157,reggae
-50.369555,2.666973,0.807672,2.462406,0.211919,0.304337,0.213475,0.11535,-0.070252,0.161724,-0.242006,-0.207269,0.093169,4.296972,1.673038,1.278462,1.127973,0.760501,0.808751,0.675396,0.696512,0.652017,0.610566,0.514063,0.519764,0.455208,6.121271,1.006539,0.689628,0.771736,0.484917,0.38464,0.374521,0.313813,0.394434,0.23589,0.186824,0.265298,0.140207,3.615516,0.566074,0.311699,0.306282,0.173001,0.175514,0.171582,0.154686,0.163371,0.134788,0.111112,0.105671,0.091605,reggae
-50.174504,2.647552,0.894585,1.479919,0.800674,0.350865,0.006464,0.120362,-0.149176,-0.032125,0.03087,-0.171955,0.17188,4.503126,1.617585,1.202152,1.155885,0.813999,0.852927,0.693582,0.601789,0.63714,0.542889,0.520985,0.535244,0.536893,5.816083,0.645205,0.511827,0.634015,0.388529,0.37367,0.282419,0.233265,0.267377,0.232751,0.239674,0.235271,0.199611,3.529585,0.33976,0.29886,0.295589,0.197356,0.23423,0.152434,0.128416,0.126517,0.126342,0.113811,0.111156,0.102356,reggae
-50.424447,4.580794,1.54423,1.725544,-0.071653,0.528442,0.436514,0.130405,0.219818,0.301249,0.001913,0.050737,0.170273,4.454146,1.427053,1.233799,0.911705,0.732679,0.565255,0.571011,0.487711,0.495993,0.485662,0.45224,0.425184,0.430338,6.02697,0.70671,0.599338,0.492833,0.376043,0.310848,0.257557,0.189958,0.195552,0.223786,0.242894,0.174954,0.162017,3.330731,0.456112,0.277041,0.375905,0.218351,0.119283,0.164454,0.11563,0.116878,0.086636,0.068002,0.072331,0.088397,reggae
-49.725385,3.324465,-0.077065,1.046718,0.12639,0.195194,0.033164,-0.01754,-0.155741,0.012665,-0.012387,0.148357,0.016562,4.219959,2.05984,0.94682,0.82947,0.638887,0.63329,0.584678,0.599573,0.58094,0.587597,0.488932,0.480046,0.438561,5.772243,0.677888,0.336005,0.368756,0.211222,0.175189,0.148869,0.230479,0.269764,0.248468,0.192144,0.167147,0.220043,3.562828,0.331696,0.196991,0.224141,0.154672,0.108132,0.083843,0.100132,0.097193,0.100265,0.084642,0.079419,0.077709,reggae
-54.620656,-1.164472,1.2419,-0.127518,0.322642,0.835008,0.377799,0.242832,0.030249,0.405528,0.368197,-0.134714,0.290499,6.136744,2.648612,1.424138,1.079707,0.649516,0.464566,0.598965,0.463049,0.473143,0.433699,0.422402,0.499864,0.470412,6.034384,0.632134,0.372019,0.357906,0.262466,0.153235,0.146228,0.143,0.168888,0.14151,0.112614,0.12996,0.206608,3.937271,0.305069,0.219663,0.130384,0.138764,0.046724,0.066091,0.065554,0.067519,0.089305,0.081466,0.082406,0.132258,reggae
-49.64612,3.272586,1.215059,0.891009,0.45984,0.170621,0.612153,-0.048209,-0.169297,-0.073836,-0.063508,0.389729,0.177955,4.149167,1.737635,1.129173,1.076657,0.832416,0.670647,0.675335,0.68633,0.551856,0.668778,0.58573,0.600945,0.626077,5.594094,0.645203,0.455343,0.437266,0.282795,0.216671,0.387368,0.339929,0.205189,0.228869,0.212075,0.229847,0.20721,3.732702,0.415048,0.258258,0.272677,0.137873,0.146942,0.138084,0.116989,0.12131,0.164801,0.12002,0.124456,0.087978,reggae
-58.008369,4.248147,-0.187757,1.622539,0.090551,0.646436,-0.030124,0.124205,-0.069453,0.15205,0.165256,-0.023301,0.136063,5.286441,1.25756,1.090099,0.765384,0.680198,0.571697,0.535654,0.478414,0.489134,0.490051,0.510391,0.464453,0.425498,7.112697,0.807976,0.733116,0.327594,0.396595,0.244548,0.270564,0.195934,0.198869,0.145622,0.174685,0.225874,0.156952,4.212215,0.335383,0.278255,0.163285,0.158831,0.126542,0.11235,0.098224,0.097356,0.131882,0.174793,0.139932,0.109649,reggae
-53.652053,4.137702,-0.751682,1.140706,0.759916,0.465366,0.027278,0.345144,0.32126,0.022169,0.55425,-0.228498,0.191159,4.420823,1.640585,1.160556,1.178165,0.878801,0.738522,0.635496,0.57357,0.571262,0.57653,0.561903,0.491898,0.492647,6.807013,0.818883,0.594257,0.899728,0.572741,0.503889,0.282353,0.308001,0.252242,0.301717,0.264819,0.21088,0.200728,3.298219,0.408106,0.261588,0.351322,0.214562,0.141018,0.110297,0.104482,0.083168,0.118924,0.148152,0.10357,0.094776,reggae
-51.711158,4.129035,1.530287,0.884955,0.737929,0.302317,-0.053217,0.029766,-0.16207,-0.042042,-0.100486,0.028268,0.058861,3.979827,1.832565,1.111816,0.772108,0.551608,0.597898,0.548019,0.522809,0.48786,0.500577,0.446163,0.474573,0.478709,6.436819,0.864465,1.238552,0.716353,0.305575,0.275914,0.307403,0.259616,0.297511,0.185145,0.130578,0.19152,0.256566,3.612962,0.33684,0.274936,0.219997,0.121998,0.119845,0.113219,0.100592,0.080138,0.095175,0.068268,0.077502,0.081992,reggae
-52.642676,4.633437,-0.01906,0.910371,0.324823,0.490876,0.149309,0.254725,0.084699,-0.050376,0.287664,0.002525,0.387652,4.818425,1.829904,1.148931,1.120938,0.885225,0.821817,0.766253,0.671866,0.589232,0.586452,0.588168,0.559231,0.602164,6.419585,0.807915,0.476564,0.508622,0.37565,0.30149,0.30459,0.247504,0.230453,0.265261,0.27155,0.204129,0.281708,3.510594,0.361601,0.222691,0.175123,0.203068,0.171076,0.138734,0.134546,0.110368,0.111556,0.125636,0.099218,0.162996,reggae
-53.56309,4.792516,0.347169,1.125249,0.286259,0.396664,-0.091024,0.157189,0.303245,0.197046,0.113358,0.040763,0.195616,4.510573,1.627808,1.232487,0.998299,0.784818,0.770912,0.626683,0.630901,0.696854,0.579214,0.61151,0.593506,0.551749,6.424462,1.475415,0.537036,0.856702,0.387788,0.467682,0.397433,0.365445,0.406911,0.35214,0.231087,0.423804,0.340365,4.147652,0.473314,0.330078,0.246009,0.177211,0.205991,0.155257,0.141548,0.206787,0.13803,0.146367,0.17429,0.121033,reggae
-52.941972,4.425986,0.036579,0.956003,0.854705,0.331394,0.074254,0.060887,0.001796,0.254797,0.126343,0.078271,0.155224,4.799315,1.56857,1.482837,0.974167,0.82669,0.740118,0.648275,0.655032,0.707435,0.650606,0.572423,0.583234,0.575436,6.609901,0.92533,0.67603,0.436387,0.425767,0.382996,0.443232,0.276459,0.400581,0.307939,0.254294,0.285062,0.25449,3.55123,0.387902,0.314667,0.215989,0.147169,0.164082,0.144437,0.128714,0.160253,0.159828,0.140075,0.146861,0.145123,reggae
-48.442833,3.917702,0.094251,0.791438,0.342234,0.264219,0.13624,-0.061867,0.124788,-0.117468,0.074695,0.088912,0.241453,3.964011,1.268367,0.970888,0.941328,0.827885,0.716046,0.62613,0.628215,0.591094,0.514075,0.582628,0.547565,0.512074,5.613158,0.785849,0.705895,0.697559,0.619215,0.556186,0.382416,0.311539,0.311681,0.228752,0.245226,0.278497,0.239484,3.738753,0.281589,0.230674,0.360864,0.207611,0.196189,0.130562,0.143645,0.120645,0.090339,0.139424,0.110232,0.098753,reggae
-57.754201,3.43905,0.198368,1.405206,0.66318,0.441699,-0.282808,0.507339,-0.09462,-0.180904,0.13687,-0.064754,-0.025364,4.13766,1.460389,1.005517,1.03504,0.675493,0.674085,0.613712,0.58606,0.555489,0.540033,0.504491,0.503116,0.472485,6.863563,1.139883,0.778254,0.776737,0.433373,0.604701,0.412277,0.428045,0.314609,0.424303,0.340086,0.356618,0.400111,4.877412,0.495976,0.302153,0.348626,0.168215,0.213707,0.174064,0.14834,0.138445,0.145387,0.130789,0.129037,0.123763,reggae
