@relation gtzan_ssd

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute Feature_61 numeric
@attribute Feature_62 numeric
@attribute Feature_63 numeric
@attribute Feature_64 numeric
@attribute Feature_65 numeric
@attribute Feature_66 numeric
@attribute Feature_67 numeric
@attribute Feature_68 numeric
@attribute Feature_69 numeric
@attribute Feature_70 numeric
@attribute Feature_71 numeric
@attribute Feature_72 numeric
@attribute Feature_73 numeric
@attribute Feature_74 numeric
@attribute Feature_75 numeric
@attribute Feature_76 numeric
@attribute Feature_77 numeric
@attribute Feature_78 numeric
@attribute Feature_79 numeric
@attribute Feature_80 numeric
@attribute Feature_81 numeric
@attribute Feature_82 numeric
@attribute Feature_83 numeric
@attribute Feature_84 numeric
@attribute Feature_85 numeric
@attribute Feature_86 numeric
@attribute Feature_87 numeric
@attribute Feature_88 numeric
@attribute Feature_89 numeric
@attribute Feature_90 numeric
@attribute Feature_91 numeric
@attribute Feature_92 numeric
@attribute Feature_93 numeric
@attribute Feature_94 numeric
@attribute Feature_95 numeric
@attribute Feature_96 numeric
@attribute Feature_97 numeric
@attribute Feature_98 numeric
@attribute Feature_99 numeric
@attribute Feature_100 numeric
@attribute Feature_101 numeric
@attribute Feature_102 numeric
@attribute Feature_103 numeric
@attribute Feature_104 numeric
@attribute Feature_105 numeric
@attribute Feature_106 numeric
@attribute Feature_107 numeric
@attribute Feature_108 numeric
@attribute Feature_109 numeric
@attribute Feature_110 numeric
@attribute Feature_111 numeric
@attribute Feature_112 numeric
@attribute Feature_113 numeric
@attribute Feature_114 numeric
@attribute Feature_115 numeric
@attribute Feature_116 numeric
@attribute Feature_117 numeric
@attribute Feature_118 numeric
@attribute Feature_119 numeric
@attribute Feature_120 numeric
@attribute Feature_121 numeric
@attribute Feature_122 numeric
@attribute Feature_123 numeric
@attribute Feature_124 numeric
@attribute Feature_125 numeric
@attribute Feature_126 numeric
@attribute Feature_127 numeric
@attribute Feature_128 numeric
@attribute Feature_129 numeric
@attribute Feature_130 numeric
@attribute Feature_131 numeric
@attribute Feature_132 numeric
@attribute Feature_133 numeric
@attribute Feature_134 numeric
@attribute Feature_135 numeric
@attribute Feature_136 numeric
@attribute Feature_137 numeric
@attribute Feature_138 numeric
@attribute Feature_139 numeric
@attribute Feature_140 numeric
@attribute Feature_141 numeric
@attribute Feature_142 numeric
@attribute Feature_143 numeric
@attribute Feature_144 numeric
@attribute Feature_145 numeric
@attribute Feature_146 numeric
@attribute Feature_147 numeric
@attribute Feature_148 numeric
@attribute Feature_149 numeric
@attribute Feature_150 numeric
@attribute Feature_151 numeric
@attribute Feature_152 numeric
@attribute Feature_153 numeric
@attribute Feature_154 numeric
@attribute Feature_155 numeric
@attribute Feature_156 numeric
@attribute Feature_157 numeric
@attribute Feature_158 numeric
@attribute Feature_159 numeric
@attribute Feature_160 numeric
@attribute Feature_161 numeric
@attribute Feature_162 numeric
@attribute Feature_163 numeric
@attribute Feature_164 numeric
@attribute Feature_165 numeric
@attribute Feature_166 numeric
@attribute Feature_167 numeric
@attribute Feature_168 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
2.767255,4.088738,3.436915,4.099102,3.188728,3.144233,2.489561,2.562099,1.721662,2.136775,1.937389,1.721811,1.953979,2.344306,2.849182,3.072259,2.912209,3.355754,2.703612,2.037652,1.73562,1.343184,0.782964,0.001066,2.15365,3.157085,1.759497,2.079035,2.3672,1.288169,1.187393,1.682621,0.329022,0.877991,0.801361,0.664783,0.969678,1.626336,1.799548,2.530806,1.937412,1.9735,1.509598,0.909464,0.600293,0.597445,0.194748,0,0.301827,0.445391,0.992186,1.166623,0.724452,0.795259,1.235982,0.850132,0.939012,0.943814,1.255468,1.327692,1.244239,0.940818,1.056382,1.320284,1.37149,0.884086,0.986512,0.911366,0.833716,1.439123,1.260882,1,2.898412,3.242725,4.647259,6.686715,3.37228,3.923006,5.712483,3.551584,4.425024,3.985181,5.10086,5.925566,5.011066,3.60899,4.95433,5.889107,5.715028,3.862221,3.709524,4.044562,3.722617,5.693241,5.440461,1,2.751242,4.045072,3.21895,3.88801,2.800598,2.999246,2.306372,2.325095,1.616722,1.970103,1.771161,1.558902,1.759015,2.080379,2.653776,2.872658,2.668039,3.131139,2.446211,1.855316,1.600182,1.15091,0.695923,0.001066,0.102881,0.641172,0.836718,1.195544,0.574955,0.863562,0.665056,0.884553,0.608174,0.605001,0.557322,0.439044,0.468734,0.538556,0.669854,0.735241,0.682258,0.970698,0.694967,0.467783,0.360618,0.234894,0.100151,0.001066,7.785416,10.315184,9.311619,11.066505,7.864287,7.57516,6.910595,6.391986,4.321182,5.703566,5.593637,5.487018,6.345344,6.840316,8.880969,10.240479,9.25656,8.896077,7.149806,5.850512,4.672763,4.720252,2.764665,0.001066,rock
1.347533,2.787552,3.550565,2.971317,2.510484,2.187802,1.788237,1.585599,1.461649,1.404171,1.435908,1.404687,1.399649,1.489563,1.739593,1.952671,1.793044,1.629785,0.936777,0.690641,0.627547,0.598908,0.353877,0.001066,2.34834,3.331284,3.775094,2.710241,3.005512,1.880006,0.891137,0.738573,0.554521,0.723477,0.726909,0.600608,0.771061,1.007942,1.730864,1.905152,1.590818,1.746811,0.915711,0.550941,0.463906,0.498934,0.198337,0,1.45922,1.011595,0.74131,1.165326,1.568544,1.662198,1.407166,1.473544,1.220589,1.194092,1.748774,1.482271,2.311639,2.658275,2.410909,2.068432,1.909436,2.032356,2.537865,2.313935,2.263269,2.370533,2.291828,1,4.260023,4.095669,3.005818,4.673037,6.54464,6.639747,5.736769,6.509376,5.704066,5.18032,7.628789,6.807867,12.494651,17.141463,12.988178,8.863263,8.23072,8.099525,10.782661,9.344259,9.012541,9.321805,9.133225,1,0.696098,2.354065,3.166068,2.597606,2.074282,1.926427,1.624801,1.440044,1.347914,1.22834,1.28241,1.301812,1.246893,1.256709,1.455833,1.579587,1.487634,1.250269,0.661432,0.445039,0.43004,0.384209,0.215587,0.001066,0.007864,0.28788,0.575707,0.585139,0.355662,0.508917,0.34688,0.386432,0.369739,0.293765,0.335735,0.305783,0.232596,0.323334,0.311034,0.449375,0.346363,0.307629,0.130025,0.050226,0.032651,0.038052,0.012573,0.001066,6.653195,10.709343,9.292377,8.809471,8.272875,7.227042,5.513799,4.967793,4.293468,4.507605,5.136217,5.191453,6.121283,7.635606,8.973019,8.510061,7.803482,7.762604,5.773588,4.301819,4.08115,3.982594,2.523201,0.001066,rock
2.706518,3.872648,3.703312,3.572058,2.704727,3.766418,2.885748,3.015827,3.337836,2.652983,3.438088,3.856374,4.599448,5.366041,6.283531,7.065213,5.871284,4.902716,3.674181,2.898023,2.338838,1.997842,1.118366,0.001066,1.81539,1.033995,1.307665,1.64757,1.527657,2.54931,1.698314,1.139525,1.250664,0.861887,1.206467,1.742468,2.029939,2.589282,3.625808,4.232457,3.584405,2.118947,1.061068,0.75954,0.720279,0.769413,0.187271,0,1.968107,0.681739,0.842777,1.105079,1.078328,1.089645,1.234563,1.057898,0.832787,0.841618,0.865576,0.75533,0.85405,0.755228,0.924804,0.724694,1.264283,1.2654,1.279887,1.032708,1.296103,1.33339,1.054329,1,7.008791,5.796566,4.341877,4.820899,4.246782,4.617394,5.671722,4.542541,3.948913,3.765363,4.13643,3.633446,4.16706,3.719444,4.026855,3.727368,5.486598,5.384768,5.385701,4.07199,4.769216,4.602006,3.916874,1,2.419396,3.886367,3.548536,3.374902,2.449903,3.497812,2.662905,2.839971,3.211533,2.52332,3.274944,3.680859,4.402384,5.12898,5.963115,6.816531,5.533138,4.648543,3.474628,2.730176,2.125611,1.741208,1.010065,0.001066,0.440938,1.133812,1.190332,1.239997,0.664462,0.835997,0.833419,1.012844,1.139912,0.826775,1.2495,1.288354,1.71192,2.109481,2.683681,3.052077,2.668251,2.415882,1.812435,1.431535,1.035362,0.80109,0.396757,0.001066,8.109615,8.886035,8.327779,8.464307,7.322629,9.714416,8.298717,7.538028,7.526575,6.079732,8.151971,8.83716,10.374757,11.668293,13.782893,15.30515,13.72005,11.483231,8.546227,6.391845,5.823628,5.457422,2.858688,0.001066,rock
0.844932,2.117991,2.44251,2.255554,1.584879,1.593674,1.457539,1.766431,1.620294,1.666261,1.505075,2.013537,2.133307,1.833345,2.638656,2.453649,1.740558,1.900304,1.471698,1.050993,0.754006,0.612689,0.328944,0.001066,0.646291,1.47294,1.359555,0.626502,0.35124,0.273053,0.300428,0.344048,0.285256,0.371052,0.306274,0.637732,0.642405,0.666974,0.984446,0.990472,0.518579,0.862208,0.553241,0.321054,0.263146,0.271348,0.132653,0,1.430108,0.372622,0.851377,0.76297,0.892062,0.654026,0.926575,0.71335,0.726963,0.898814,0.887915,1.055056,1.226331,1.235677,1.010274,1.012434,1.151244,1.945701,1.261051,1.374192,1.63977,2.180464,2.475881,1,5.331217,2.681958,3.388063,3.550233,4.23385,3.550287,4.523822,3.453268,4.051024,4.268016,4.062179,4.891124,6.693973,5.428965,4.727759,4.761282,5.419269,10.348692,5.796687,6.068565,7.051819,9.905758,11.777447,1,0.651837,1.990387,2.160328,2.151509,1.501836,1.521642,1.38464,1.67475,1.569932,1.58738,1.426659,1.892597,2.014581,1.67991,2.485547,2.281155,1.613815,1.745466,1.356828,0.938173,0.648172,0.495979,0.22912,0.001066,0.016641,0.07014,0.487888,0.695586,0.395416,0.401723,0.411387,0.570593,0.490481,0.538774,0.493595,0.54224,0.658137,0.523569,0.837555,0.734028,0.51676,0.52307,0.296595,0.196052,0.089595,0.032706,0.001835,0.001066,3.476645,5.566742,6.052098,5.067071,4.074987,3.436986,3.69924,3.867508,3.721092,4.292337,3.718983,5.765302,6.1307,5.704121,7.05605,7.004784,5.260953,7.967127,5.096928,3.821113,3.222565,3.045308,2.320412,0.001066,rock
2.02366,4.056897,3.929342,3.973883,3.396018,4.072162,2.943743,2.94016,2.694225,2.274593,2.337004,2.064261,2.484482,2.483535,2.485149,2.465439,2.06659,1.823591,1.279274,0.957306,0.773388,0.659612,0.314219,0.001066,1.693661,2.636999,1.796363,2.010486,1.321358,1.751263,1.507571,0.855794,0.80153,0.655004,0.840652,0.942986,1.229223,1.276913,1.291014,1.417383,1.221264,1.183702,0.58253,0.427498,0.250675,0.22283,0.053562,0,1.537006,0.861022,0.482067,0.906639,0.589173,0.596164,1.496544,0.772165,0.511553,0.291674,0.933305,0.580822,0.443118,0.829828,0.793423,1.420863,2.078838,2.4912,3.097739,2.626102,3.783649,2.246878,1.683426,1,4.923761,3.712335,3.196999,3.993766,3.679215,3.421749,6.173707,3.723049,3.475983,2.812461,4.02834,2.986908,2.312333,4.03744,3.339918,8.421279,11.31623,13.370784,19.678641,14.835061,25.381861,9.5945,6.209719,1,1.587031,3.806528,3.81772,3.773568,3.301786,3.927167,2.686896,2.820801,2.638217,2.244656,2.178296,1.959645,2.293623,2.348977,2.309771,2.323695,1.883904,1.594976,1.103144,0.780609,0.674417,0.533599,0.250991,0.001066,0.207391,1.077978,1.056338,1.305352,0.958933,1.308354,0.93118,1.104462,0.818156,0.566533,0.569371,0.414792,0.602113,0.49431,0.632606,0.603033,0.504325,0.457871,0.295017,0.184269,0.104951,0.0753,0.019891,0.001066,7.128785,10.007209,8.684746,9.527772,8.045995,8.860402,8.514092,6.487474,5.984405,4.80079,5.855267,5.385029,5.752233,7.083409,6.596533,10.324124,9.145008,9.38499,6.669117,5.570128,4.709373,3.279704,1.385283,0.001066,rock
2.865955,3.952157,3.526473,4.125517,2.899755,2.81886,3.451276,2.804022,2.608332,2.482947,2.815864,2.853284,3.583375,4.076946,4.992558,5.630807,4.995358,4.761241,3.570894,3.187838,2.431729,1.711856,0.98049,0.001066,1.627777,1.424393,1.05141,1.999156,1.212947,1.159265,1.696146,0.988507,0.816406,0.68872,1.009446,1.301915,2.046089,2.371494,2.810695,3.200277,3.143054,3.130646,1.528915,1.465365,1.177957,0.842517,0.236582,0,1.581844,1.009506,0.525166,0.705163,0.780773,1.135339,0.883267,0.85299,0.822314,0.698038,0.969427,1.058123,1.048609,0.619049,0.661843,0.601064,0.930485,0.894182,1.179684,0.790829,1.207008,1.065596,1.001934,1,6.219168,5.89423,3.46201,3.398421,3.546372,4.890886,4.163791,3.908063,3.879946,3.547382,4.723391,4.65764,4.986589,3.168261,3.664829,3.938529,4.511766,4.044579,5.788021,4.131708,4.836025,3.482319,3.558132,1,2.593542,3.860827,3.447207,3.891207,2.708754,2.599974,3.253293,2.639984,2.475957,2.370063,2.658153,2.648127,3.316032,3.831838,4.793655,5.530532,4.792171,4.475649,3.46077,3.127449,2.19122,1.422269,0.841538,0.001066,0.590409,1.318334,1.053053,1.357349,0.694199,0.876279,1.12231,0.927925,0.781132,0.728673,0.899398,0.785576,1.017436,1.181248,1.617979,1.869035,1.727011,1.55773,1.307766,0.841393,0.702863,0.378551,0.198148,0.001066,8.571508,10.265399,7.51865,9.26406,7.129422,7.309394,8.275946,6.328585,6.042927,5.635816,7.221951,7.786709,9.804696,9.077558,11.085088,13.263386,12.45828,11.881978,9.513058,7.670401,6.865086,4.760063,2.703042,0.001066,rock
1.886345,3.037274,2.872443,3.136054,2.813023,2.869792,2.442305,2.846948,2.747787,2.226862,2.811186,2.35515,2.54687,2.718634,3.404541,3.004074,2.624711,2.686166,2.333337,2.379526,1.848112,1.5967,1.002503,0.001066,0.686195,1.380097,1.069376,1.308228,1.111157,1.21249,1.190344,1.765706,1.47737,1.413917,2.210136,1.223514,1.142921,1.321375,1.969683,1.293249,1.119172,1.15612,0.736986,0.749744,0.561012,0.526808,0.241146,0,1.137431,0.655734,0.962166,0.770627,0.632694,0.734642,1.162073,1.551558,1.416015,1.440261,1.333549,1.451355,1.345083,0.899211,1.009012,1.115526,1.344676,1.126191,0.854232,0.879061,0.727395,1.030589,1.092283,1,5.918879,3.756919,4.776118,3.607107,3.426233,3.573007,5.185441,6.202402,5.863789,5.86617,4.686462,5.99436,5.98865,3.597092,4.406671,5.149412,5.984029,5.065883,4.405685,4.151852,3.247182,4.005081,4.260679,1,1.826251,2.940845,2.759065,2.95811,2.695378,2.725283,2.238295,2.596833,2.444833,1.952716,2.419816,2.080592,2.330548,2.480566,3.157761,2.864317,2.402509,2.492317,2.210823,2.236298,1.72006,1.461512,0.899782,0.001066,0.248263,0.52236,0.667199,1.002748,0.499287,0.843816,0.723155,0.755066,0.793462,0.545988,0.686709,0.683653,0.833537,0.877568,1.096732,1.06728,0.941167,0.961726,0.810265,0.825153,0.518011,0.458849,0.247048,0.001066,5.744839,7.567667,7.236496,7.348834,6.539805,6.779263,6.901402,8.484112,7.541738,7.494167,8.36825,7.280825,7.704221,6.894609,9.144491,8.393433,7.934535,7.828995,6.32128,5.915845,4.500549,4.356847,3.001822,0.001066,rock
1.539113,2.304761,3.023005,3.399237,2.167001,2.287548,2.297166,2.728967,1.864897,1.881398,1.432907,1.595202,1.548971,1.408466,1.704051,1.915489,1.543124,1.679928,1.249832,1.088566,0.963426,0.800137,0.412035,0.001066,0.219877,0.377544,0.721454,0.87065,0.608055,0.849099,1.505292,1.874608,1.003634,1.07356,0.447728,0.723835,0.687249,0.469862,0.492098,0.623263,0.381562,0.498625,0.375349,0.333588,0.400094,0.27384,0.10853,0,0.15412,0.168835,0.236256,0.445589,0.867706,1.096418,1.584071,1.223051,1.779965,1.512964,1.517574,1.629358,1.824607,1.944496,1.150201,1.321986,1.344921,1.033873,1.252117,1.273255,2.103767,1.695859,1.566991,1,3.008202,2.586729,3.11318,3.391203,3.982771,4.824824,5.646366,4.312378,6.670748,5.411767,5.883927,6.267302,7.650418,8.773561,5.133064,6.002805,7.494013,4.557472,5.535048,5.463671,9.004659,7.07576,6.244451,1,1.519435,2.280844,3.014796,3.317163,2.046632,2.13686,1.980167,2.367781,1.598024,1.594144,1.268656,1.382515,1.350191,1.259314,1.587016,1.795478,1.448855,1.555063,1.147391,0.981889,0.825078,0.686472,0.334977,0.001066,0.213173,0.707749,0.883406,1.041767,0.580695,0.691849,0.593604,0.713275,0.47857,0.469559,0.377693,0.354321,0.44155,0.375667,0.472479,0.594151,0.460508,0.395783,0.257052,0.158613,0.146392,0.084828,0.009756,0.001066,2.828695,4.013463,5.717007,6.539703,5.209796,6.156501,6.83186,7.177864,6.081469,5.820299,4.484355,5.340382,5.343273,5.132659,4.912581,5.507088,4.749338,4.66294,3.943157,3.59181,4.07109,3.106583,1.874219,0.001066,rock
1.155907,2.172357,2.29705,2.245905,1.401128,1.671256,1.597329,1.354281,1.240137,1.299471,0.962834,0.788238,0.755895,0.721209,0.878022,0.831425,0.917524,0.970014,0.832666,0.665864,0.587729,0.506918,0.26734,0.001066,0.186795,0.381366,0.352979,0.535535,0.445502,0.561269,0.514498,0.615412,0.665024,0.927477,0.304885,0.412603,0.212161,0.159584,0.208952,0.229478,0.185491,0.25155,0.224128,0.172261,0.155667,0.116172,0.058966,0,2.106411,1.132658,0.380832,0.718581,0.893603,0.972875,0.709736,1.111655,1.286882,1.531758,1.11177,1.757529,1.273666,1.851211,1.287434,2.032378,1.234102,1.166102,1.073677,0.933292,1.147372,1.191703,1.223263,1,11.287338,6.598022,3.360831,3.76864,3.576695,4.324106,3.282909,4.048069,4.413255,5.338262,4.64295,6.572793,4.896277,10.230124,5.259696,8.706039,5.654056,4.492255,4.253654,3.411155,4.428894,4.393234,3.907461,1,1.118304,2.107652,2.266492,2.156717,1.260051,1.554559,1.483736,1.157496,1.010995,1.022909,0.85447,0.581088,0.653205,0.647757,0.788209,0.718076,0.840317,0.859878,0.741023,0.568986,0.50744,0.411032,0.189806,0.001066,0.171317,0.658392,0.754576,0.725585,0.138124,0.379109,0.306072,0.227686,0.17841,0.136317,0.119672,0.075434,0.145216,0.101922,0.156041,0.191917,0.219592,0.205659,0.137474,0.065483,0.053092,0.037814,0.001703,0.001066,3.507417,5.531122,4.311581,4.878467,3.671731,4.549318,3.848695,4.10167,3.967181,5.021687,3.20694,3.679506,2.568192,3.114487,2.82567,3.195013,2.843932,2.94605,2.729536,2.117979,2.117859,1.928185,1.135325,0.001066,rock
1.637603,2.931179,2.567812,2.759001,2.6237,2.525943,2.335226,2.694409,2.395966,2.2092,2.597894,2.376158,2.899664,2.749007,3.29309,3.080445,2.458028,2.338345,1.860838,1.420362,1.174393,0.999322,0.65694,0.001066,0.746251,0.991039,0.642012,0.739685,1.666831,0.91678,0.928175,0.918611,0.96651,1.306221,1.392708,0.88201,1.187616,1.176371,1.531385,1.090307,0.700675,0.662259,0.443945,0.337876,0.317035,0.290318,0.189858,0,1.544726,0.679455,0.711044,0.712529,1.241901,0.938121,1.139606,0.702354,0.974731,1.610395,1.4346,1.240061,1.244028,0.808266,0.802079,0.593519,1.173024,1.167622,0.918592,0.853032,1.046786,0.949573,0.944562,1,5.965831,3.758313,4.721685,3.695777,4.45124,4.839183,5.304401,4.174014,4.523069,6.741621,5.258152,5.771349,5.535839,3.527489,3.60708,3.091891,5.070617,5.102817,3.882697,3.591244,4.394006,3.6198,3.354373,1,1.472381,2.840378,2.514915,2.65216,2.290257,2.412414,2.142673,2.6001,2.245784,1.968735,2.303385,2.222821,2.678279,2.565354,3.100592,2.945345,2.291073,2.188724,1.726093,1.312956,1.059116,0.877964,0.53869,0.001066,0.155026,0.689288,0.677048,0.928359,0.462328,0.63464,0.657235,0.638236,0.690035,0.579959,0.690502,0.745803,0.856557,0.814631,1.081214,1.052854,1.05479,0.924517,0.653059,0.394722,0.226396,0.161098,0.04625,0.001066,5.425102,6.892797,6.265282,5.946653,7.666955,6.76074,6.211489,6.724836,6.177628,7.110239,7.256983,6.65467,7.843958,6.611477,7.914773,6.896384,6.287351,6.332415,4.615483,3.607899,3.463254,2.921477,2.067364,0.001066,rock
1.557317,2.677708,2.561391,3.717405,3.194875,2.057408,1.330535,1.37169,1.229572,1.119625,1.098427,0.837309,0.876499,0.883071,1.250188,1.160432,1.154381,1.169957,1.041759,0.880876,0.715394,0.569804,0.318477,0.001066,0.57069,0.846534,1.140048,1.365083,1.889377,1.611561,0.695798,0.717682,0.583104,0.863327,0.939959,0.605952,0.404178,0.419365,0.858935,0.691569,0.605777,0.649216,0.713742,0.415904,0.255763,0.118138,0.04784,0,1.397698,0.842403,0.896255,0.153267,0.248631,1.064645,1.555363,1.448546,1.364363,1.878581,1.967058,2.160169,1.736268,1.523258,1.436128,1.547182,1.69512,1.235455,2.070091,1.622309,1.868449,1.541434,1.384289,1,5.091313,4.083851,3.65667,2.569717,2.484885,3.60956,6.129348,5.395112,6.223416,7.511725,7.475912,9.146361,6.802439,5.836638,5.496611,5.672333,6.677633,4.50381,8.007899,6.349251,7.54228,6.471647,4.989548,1,1.394926,2.558753,2.370365,3.728887,3.174327,1.619799,1.114629,1.174771,1.137301,0.87224,0.785682,0.615458,0.72737,0.709316,1.017128,0.932252,0.975369,0.958038,0.790947,0.697846,0.576733,0.501612,0.262698,0.001066,0.118247,0.55141,0.555806,1.057464,0.465571,0.443256,0.14456,0.156655,0.113501,0.063181,0.045139,0.030121,0.063579,0.053674,0.115656,0.101356,0.176455,0.204656,0.160755,0.12293,0.115353,0.083025,0.02491,0.001066,4.139496,6.113072,6.289573,6.873134,7.027361,6.514888,5.323949,4.721318,4.353602,5.369307,5.377166,5.016524,3.852181,4.08227,5.181232,4.921396,4.751966,4.010321,4.865431,3.962611,3.065177,2.130582,1.19945,0.001066,rock
0.987791,2.219447,2.136673,2.321932,1.034792,1.539285,1.711807,1.267233,1.209391,1.036699,0.842432,0.972905,0.849601,0.907213,1.244595,1.21192,1.153181,1.266098,1.007543,0.91898,0.786818,0.677164,0.400517,0.001066,0.498744,1.018538,0.920839,0.88462,0.526993,1.429507,2.267541,1.431489,1.073856,1.060302,0.583814,0.718164,0.482618,0.46363,0.882624,0.529737,0.497631,0.678535,0.276528,0.222635,0.146513,0.103041,0.059246,0,2.069238,1.707949,0.606842,0.656058,1.095423,0.957025,1.386893,1.551256,1.67724,1.590652,1.748665,1.544944,1.502901,1.662091,1.219453,2.032071,1.648993,2.151459,2.904696,2.298489,2.140324,2.102004,1.584517,1,9.164189,6.90894,2.562975,3.683539,4.682708,3.195486,4.687327,5.770116,6.069978,5.442259,6.993732,6.176565,5.702299,6.909174,4.31368,10.713355,6.682337,12.130299,16.200565,11.433553,9.645229,9.892612,6.161845,1,0.735829,1.880155,1.94206,2.2143,0.922522,1.150985,1.255155,0.9124,0.945011,0.692656,0.616205,0.762372,0.666043,0.722281,1.017132,1.046792,0.943546,1.048958,0.875255,0.802181,0.696307,0.608841,0.339521,0.001066,0.082186,0.371121,0.456102,0.52851,0.008348,0.033532,0.038335,0.02673,0.020374,0.022728,0.037388,0.035166,0.048026,0.075848,0.132148,0.286602,0.250852,0.297146,0.374859,0.328134,0.29817,0.238921,0.076095,0.001066,4.798817,7.323106,5.330916,5.691712,3.554153,5.723964,7.233378,6.27832,5.297714,4.971672,4.014539,4.368229,3.855617,4.500813,4.631621,5.754419,4.741284,6.380276,4.769949,3.756683,2.996271,2.659872,1.568801,0.001066,rock
1.459468,2.165569,2.126186,1.948959,1.430053,1.490909,1.005445,0.973272,0.977146,0.696235,0.800978,0.482945,0.47356,0.551418,0.764119,0.676746,0.733033,0.5994,0.41284,0.353965,0.355029,0.295309,0.145992,0.001066,0.31393,0.425407,0.698029,0.477108,0.754618,1.204632,0.44749,0.576871,1.363046,0.588869,0.809426,0.250021,0.205773,0.2122,0.564086,0.333896,0.44731,0.382114,0.23147,0.207599,0.18395,0.123804,0.043303,0,-0.158451,-0.196238,0.140858,0.103648,1.371437,1.161738,1.41022,1.670618,1.935931,1.951207,2.049843,2.170928,1.793514,1.419723,1.792604,1.28315,1.534036,1.7281,2.037205,1.95146,1.965058,1.633429,2.014396,1,2.521031,3.475229,2.668041,2.860579,5.700351,4.01593,5.338506,6.380831,7.416546,6.996529,7.944623,9.434735,8.211169,5.772871,7.011977,4.847574,6.318602,6.17082,7.309519,6.730415,7.259239,5.737434,6.969585,1,1.473681,2.174946,2.11587,1.935829,1.232689,1.149039,0.872028,0.778528,0.577908,0.440007,0.515281,0.354794,0.344086,0.449171,0.567486,0.565542,0.599891,0.426509,0.236977,0.18102,0.227183,0.182943,0.058574,0.001066,0.110102,0.222264,0.165366,0.257715,0.165646,0.074047,0.088451,0.057175,0.011743,0.001663,0.016415,0.001582,0.010265,0.005142,0.006952,0.017993,0.0195,0.005776,0.002202,0.001066,0.001066,0.001066,0.001066,0.001066,2.812718,3.973912,4.322303,4.071685,4.848023,4.689225,3.577993,4.263257,4.988011,4.035031,4.582534,2.96639,2.696002,2.652895,4.139693,2.958323,3.726781,3.151874,2.640346,2.42462,2.292994,1.728236,1.040275,0.001066,rock
