@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lpcc

@attribute Mean_Acc1000_Mean_Mem40_LPCC_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_12_f11 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_1_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_2_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_3_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_4_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_5_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_6_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_7_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_8_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_9_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_10_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_11_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_12_f23 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_1_f24 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_3_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_4_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_5_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_6_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_7_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_8_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_10_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_11_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_12_f35 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1_f36 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2_f37 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_3_f38 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_4_f39 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_5_f40 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_6_f41 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_7_f42 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_8_f43 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_9_f44 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_10_f45 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_11_f46 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_12_f47 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-0.606347,1.751096,-2.345701,4.645796,-7.775452,14.905009,-28.167048,56.640684,-115.464218,244.65112,-527.704395,1171.231881,0.326255,0.375919,1.23239,2.220073,5.296987,11.496831,26.806423,62.206713,148.524578,357.802422,877.218437,2173.582203,0.119261,0.236764,0.46372,0.906916,1.898391,4.100007,9.132594,20.926037,49.073945,117.460836,286.950283,713.090565,0.053464,0.115972,0.25117,0.653489,1.697276,4.556546,12.156887,32.733239,88.382197,240.375552,657.08986,1808.058435,hiphop
-1.084099,2.087718,-4.013339,8.073398,-16.769256,36.843757,-84.760254,203.103553,-504.700141,1294.434564,-3415.165381,9241.212932,0.393958,0.804337,1.989163,5.078591,13.245855,35.309665,96.523206,269.742911,768.838754,2231.511821,6583.808635,19717.574234,0.207123,0.398395,0.937377,2.268295,5.617889,14.419464,38.214232,104.073916,290.574268,830.565676,2426.267737,7232.105951,0.080884,0.18806,0.530152,1.645236,5.181319,16.362633,52.078656,167.005131,539.608921,1756.229263,5755.529893,18982.743892,hiphop
-1.169477,2.762207,-5.350576,11.687645,-25.558764,59.373164,-142.162982,352.187732,-894.639191,2324.877238,-6158.162806,16592.910394,0.348179,0.714696,2.090162,5.287707,14.341982,38.769542,107.284619,300.435851,852.980923,2449.031787,7105.801074,20811.356756,0.176446,0.392321,0.964181,2.405662,6.329715,17.076188,47.11825,132.259453,376.549748,1085.594875,3165.296239,9325.126434,0.088544,0.236767,0.595847,1.67497,4.909258,14.758265,45.042976,138.727698,430.300612,1342.335993,4209.171672,13262.518082,hiphop
-1.662901,3.747461,-8.469453,20.461183,-51.949168,138.498652,-384.435215,1103.950998,-3262.433565,9885.146887,-30623.746827,96791.481295,0.353229,1.058643,3.231203,9.946257,31.339551,100.50109,327.968493,1087.571779,3660.400743,12491.416724,43185.190028,151135.881511,0.203767,0.531621,1.425267,4.097082,12.360313,38.611401,123.934327,406.796718,1361.532115,4638.317699,16061.471685,56468.111295,0.123448,0.323665,0.926018,3.013476,10.595921,38.691149,144.195115,544.377079,2075.137116,7975.094336,30875.268614,120343.247215,hiphop
-0.816175,1.757838,-2.956089,5.467456,-10.195339,19.880107,-40.197805,84.386366,-183.027102,409.249589,-941.246073,2223.583526,0.30198,0.474776,1.221274,2.694136,6.308054,14.962552,36.2537,89.839928,227.165434,586.077321,1541.316736,4129.254808,0.153458,0.28948,0.638155,1.354148,3.097377,7.249211,17.568584,43.780908,112.02243,293.689623,787.92616,2160.449837,0.066715,0.149431,0.373256,1.044467,2.918622,8.365266,24.232515,71.131335,211.383124,635.638965,1932.392468,5933.069272,hiphop
-1.163833,2.741572,-5.39497,11.807349,-26.125861,61.272981,-148.958154,375.153813,-972.250014,2583.742549,-7018.406787,19441.092678,0.346825,0.777521,2.26573,5.983122,16.598118,46.518458,133.181384,387.211961,1142.344521,3413.741988,10320.702034,31531.652181,0.182793,0.430233,1.082578,2.713452,7.153957,19.343759,53.639795,151.823914,437.510553,1281.711074,3811.980671,11497.573624,0.112071,0.19924,0.499653,1.392805,4.32178,13.908711,45.462706,149.5984,494.809623,1644.128709,5488.431553,18406.850487,hiphop
-1.453662,3.101832,-6.638188,15.419372,-37.279304,95.450205,-254.870632,706.034392,-2013.923601,5892.408273,-17614.165191,53657.153661,0.487068,1.17592,3.380036,9.56026,28.12324,84.164737,257.884543,804.000771,2548.002024,8190.29222,26669.347781,87854.975501,0.229748,0.530201,1.388189,3.733031,10.549506,30.736353,92.428503,284.408441,893.440415,2856.650877,9278.250717,30555.068062,0.123469,0.20223,0.638695,2.190126,7.730123,27.291238,96.22782,339.771463,1203.211741,4277.449467,15272.587212,54775.476486,hiphop
-1.090452,2.454851,-4.880017,10.836329,-24.927152,61.757126,-160.660742,438.176931,-1240.53041,3629.205819,-10920.550168,33692.405005,0.422436,0.992457,2.728122,7.388746,21.074549,61.836579,187.618564,584.829925,1868.138886,6095.428412,20265.905655,68511.317738,0.323476,0.739337,1.981335,5.220759,14.402171,40.559807,118.01301,352.545781,1081.79356,3405.387492,10992.64706,36360.563581,0.152151,0.431686,1.263667,4.031312,13.181523,44.184896,151.14518,526.774743,1866.901087,6717.353144,24499.602439,90438.866081,hiphop
-0.828853,2.035884,-3.264703,7.118329,-14.007751,31.573579,-71.17683,172.058079,-421.374549,1078.543082,-2797.886854,7482.007677,0.614543,0.885759,2.536216,5.461238,14.176857,35.476557,94.534744,253.151363,698.531484,1947.595404,5531.276675,15865.280304,0.152477,0.307594,0.670253,1.573793,3.87743,10.060507,26.629837,73.348847,204.416791,586.87207,1702.801182,5047.637067,0.084188,0.16086,0.442127,1.259179,3.821608,11.705688,36.103014,111.993873,349.501376,1095.936453,3455.627141,10941.926573,hiphop
-1.283511,2.64575,-5.452587,11.90228,-27.314081,65.993026,-167.107594,440.06225,-1197.981012,3359.227761,-9665.685492,28471.260923,0.514542,1.027759,2.866092,7.693762,21.566703,62.029711,183.011235,552.047869,1699.030428,5323.158808,16951.798514,54786.349945,0.220123,0.451766,1.158045,3.096536,8.851976,26.139653,79.596266,247.912795,787.655434,2543.682532,8336.1303,27674.242466,0.142346,0.251485,0.680944,2.137156,7.111295,24.516212,85.605555,301.920182,1072.629896,3836.209587,13802.962142,49947.341907,hiphop
-1.109416,2.509566,-4.780366,10.400027,-22.553247,52.16424,-123.902019,305.477655,-770.158501,1991.088722,-5240.467113,14057.58481,0.567951,0.923036,2.615976,6.086062,15.966318,41.815645,114.042661,315.890488,895.060992,2574.483828,7525.65175,22287.792589,0.178384,0.334628,0.795359,1.757933,4.357344,10.901502,28.696262,77.540605,215.949373,617.131382,1805.491239,5402.472876,0.109694,0.139724,0.394408,0.931296,3.04121,9.931314,33.430393,112.652555,381.203656,1291.53102,4385.239905,14916.473716,hiphop
-0.922293,2.273866,-4.424525,10.250753,-24.012975,61.961548,-166.709122,472.798861,-1385.736541,4196.603596,-13029.383628,41401.731248,0.684931,1.201156,3.471909,8.795678,24.751258,71.065154,213.348175,657.160439,2079.500399,6720.641331,22150.741859,74257.405733,0.306999,0.735915,2.071728,5.729961,16.754049,50.296224,156.132667,496.942196,1621.162327,5399.019553,18329.374101,63273.633697,0.135897,0.396881,1.316533,4.301655,14.326482,48.854497,169.598151,599.147132,2146.254799,7782.843245,28511.443557,105371.351067,hiphop
-0.909987,2.083749,-3.638455,7.179036,-14.171967,29.799139,-65.360681,150.85001,-365.840384,934.309032,-2515.115549,7135.429104,0.315467,0.542224,1.514211,3.555293,9.079494,23.715842,64.504057,182.114315,534.420898,1628.983589,5150.396142,16846.927118,0.156834,0.306528,0.710528,1.706259,4.586081,13.283713,40.833408,130.644856,430.64327,1451.564447,4980.21358,17336.251748,0.118163,0.239194,0.777621,2.472375,8.143894,27.453537,94.262654,328.806891,1162.705343,4162.442073,15066.732496,55079.023443,hiphop
-0.550396,1.635059,-2.21307,4.919227,-8.503701,19.248921,-39.133759,95.62693,-217.526624,566.993996,-1402.300888,3841.136235,0.579374,0.710086,2.121067,4.025797,10.215151,23.527577,61.079557,155.740297,423.079668,1152.753351,3266.643591,9343.711383,0.211605,0.312726,0.833399,1.717588,4.39036,10.527614,28.077168,73.004605,203.613832,561.470464,1627.826446,4704.643048,0.107848,0.227372,0.665235,1.831747,5.345471,15.698331,46.967223,142.776076,438.619473,1366.312532,4291.310814,13622.665851,hiphop
-1.223659,2.581742,-5.348188,11.892768,-27.680569,67.941886,-174.605193,465.721393,-1281.164377,3617.095659,-10439.905552,30714.132551,0.544931,1.233258,3.260642,8.762358,24.331732,69.422414,203.042123,606.352257,1842.560487,5683.025759,17754.97944,56094.401893,0.198545,0.402373,0.977382,2.484622,6.755263,18.972982,55.308459,165.578048,506.806788,1579.019931,4993.581067,15990.081949,0.090718,0.203936,0.592929,1.930985,6.338759,21.066293,70.315432,235.801652,793.906337,2682.671361,9095.719085,30938.064094,hiphop
-0.875434,2.413857,-4.038275,9.392124,-19.063265,46.686518,-107.367593,281.531648,-703.305497,1936.083363,-5128.69498,14616.689707,0.563671,0.871515,2.844026,6.129792,17.336046,43.862501,124.72157,341.245861,993.838385,2851.935563,8498.778442,25209.282036,0.29549,0.475586,1.451879,3.072531,8.78696,21.425936,61.866841,162.971875,478.509099,1325.367375,3951.508052,11351.097608,0.140618,0.206704,0.626641,1.821946,5.336617,17.749332,53.904918,175.792356,547.386343,1769.582115,5604.332533,18126.457973,hiphop
-1.03767,2.434912,-4.681576,10.204687,-22.730346,54.183182,-134.972913,351.472611,-947.544262,2636.596313,-7536.110872,22069.583388,0.53222,1.016155,2.845268,7.276666,19.942187,55.689671,160.598477,473.675942,1427.945126,4384.873405,13693.915795,43412.441354,0.22089,0.429369,1.179549,2.940973,8.210859,23.298543,69.134519,210.387245,657.040973,2093.637108,6791.20388,22357.807824,0.095761,0.249569,0.747763,2.547064,8.324157,27.903591,93.763955,318.496887,1089.899042,3758.794079,13051.489941,45605.021838,hiphop
-1.339012,2.973228,-6.187339,13.87511,-32.336928,79.964282,-206.326107,554.861687,-1544.913983,4441.215996,-13145.189053,39981.443534,0.285366,0.740222,2.151922,6.121464,18.045611,54.316871,167.916226,530.931297,1716.108081,5660.729222,19029.617872,65100.658089,0.249221,0.749664,2.011455,5.575757,15.819185,45.985114,137.560026,422.748543,1335.568254,4336.010559,14451.351607,49357.898364,0.109913,0.316902,1.019568,3.463145,12.168228,43.302953,155.657109,565.187147,2072.981921,7678.724532,28710.814376,108282.055704,hiphop
-1.073844,2.243702,-4.20838,8.703093,-18.25613,40.670552,-93.828024,226.11387,-561.228092,1440.501474,-3795.481474,10296.668772,0.442231,0.81859,2.131127,5.187011,13.505831,35.428941,96.2811,267.373935,763.626103,2233.392676,6705.041936,20630.976926,0.174305,0.353961,0.784728,1.960667,4.930239,13.50578,37.232236,108.630696,322.534619,997.878364,3161.204289,10340.380733,0.148977,0.216876,0.690594,1.759706,5.757382,18.491404,63.279206,219.746671,781.701851,2814.082764,10247.520713,37601.479382,hiphop
-1.422616,3.028019,-6.442998,14.396754,-33.746619,82.748382,-211.232956,558.449284,-1521.717951,4258.828887,-12208.042152,35763.688184,0.324494,0.834133,2.263171,6.290257,17.851873,51.931442,154.295272,467.111875,1438.325162,4497.300763,14259.645544,45792.951518,0.222572,0.522091,1.387965,3.909677,11.486636,34.72747,107.06514,334.942646,1060.083287,3389.114387,10934.576735,35580.449417,0.153424,0.378281,1.050666,3.261362,10.437704,34.28931,114.160645,383.564477,1297.98275,4419.03329,15126.778878,52041.572819,hiphop
-1.83709,4.722146,-12.340512,36.870571,-121.391204,429.395294,-1600.988127,6212.123811,-24862.507584,102020.206853,-427382.844036,1822147.693744,0.358756,1.298953,4.835295,18.424457,74.064556,308.741161,1322.945652,5790.268856,25775.443194,116350.7833,531461.85282,2452674.450519,0.922272,2.977228,9.685525,33.78066,123.964089,470.833329,1843.663579,7415.028451,30531.72965,128338.776855,549370.94555,2389805.988329,0.082292,0.688412,3.45759,15.935399,72.128351,325.627346,1474.652267,6724.193164,30921.295576,143475.715438,671740.258468,3172508.620227,hiphop
-1.426875,3.488996,-7.631435,18.537705,-47.008288,126.986175,-360.268339,1069.28446,-3305.171977,10615.574262,-35378.569183,122242.208081,0.452788,1.221946,3.837982,11.591002,36.942442,121.231236,411.66022,1442.423363,5211.442545,19393.455232,74243.237889,291943.445197,0.259804,0.641392,1.79272,5.128313,15.759288,50.900961,173.217981,619.71808,2326.818441,9128.465503,37183.85258,156158.16508,0.111624,0.319646,1.227137,4.938987,20.385837,85.688526,365.85916,1584.210127,6944.211769,30764.056516,137557.355767,620090.059955,hiphop
-1.061739,2.216577,-4.271389,8.647515,-18.12185,40.388011,-94.002448,229.827949,-587.301355,1569.998687,-4392.12179,12874.75658,0.319313,0.73457,1.91705,4.960835,13.35258,37.085156,107.189926,321.759401,1004.369742,3256.573173,10948.323185,38052.407347,0.178997,0.412563,0.954839,2.44734,6.459406,17.809271,51.243002,154.323479,488.186511,1624.031772,5661.831635,20545.833459,0.119994,0.275283,0.819606,2.530527,8.675534,31.152124,115.929928,441.073398,1703.946797,6654.982587,26212.119076,103955.150239,hiphop
-1.121713,2.509142,-4.694252,10.111891,-21.662572,50.034259,-117.98994,292.59047,-738.808373,1935.568393,-5146.862119,14087.142419,0.457014,0.817871,2.298683,5.405349,14.538394,38.392131,106.827671,299.098916,862.341001,2511.59111,7463.500421,22416.480326,0.225548,0.46315,1.192075,2.811767,7.530398,19.753795,54.723622,152.100171,436.481173,1264.001316,3743.972567,11214.535414,0.136757,0.215683,0.634008,1.808461,5.686141,18.162475,58.10269,188.084538,611.147176,2006.339846,6631.461927,22131.375799,hiphop
-1.034654,2.172287,-4.010359,7.999345,-16.455273,35.319337,-79.190976,183.972275,-441.127967,1087.046585,-2744.228436,7078.72655,0.351733,0.680582,1.785881,4.402126,11.209461,29.223371,77.539531,209.807619,577.056577,1611.321019,4560.697336,13068.141424,0.187154,0.379049,0.85986,2.037908,4.922681,12.334406,31.441162,81.941684,217.071286,584.189724,1594.705614,4412.350342,0.070233,0.149451,0.403818,1.145057,3.443523,10.305727,31.184072,94.805013,290.169906,893.34957,2766.284529,8612.209684,hiphop
-0.912759,2.249004,-3.725897,8.41692,-16.68787,39.455914,-89.356437,226.470413,-563.319649,1510.857718,-4018.144164,11258.819668,0.539319,0.808219,2.588067,5.468221,15.328582,38.602542,108.235317,296.058747,851.599968,2445.29439,7223.991581,21449.603583,0.213377,0.396845,1.061712,2.4056,6.681026,17.504994,50.29032,142.706404,422.044294,1251.636461,3789.888541,11555.408314,0.148493,0.243452,0.731876,2.135983,6.41431,20.116195,62.008295,195.113549,613.0131,1946.442521,6206.532936,19927.613399,hiphop
-1.154647,2.758699,-5.588705,12.771993,-29.749129,73.82714,-189.664584,506.384113,-1388.946537,3910.485885,-11242.244833,32961.30355,0.693195,1.213484,3.406754,8.661493,24.259607,68.931023,203.051506,609.835794,1869.548489,5820.202029,18383.219494,58782.184411,0.196118,0.436,1.071518,2.691704,7.238162,20.003115,57.470667,168.818332,508.872462,1563.4747,4901.684981,15632.830727,0.100574,0.183069,0.521487,1.739899,5.735346,19.742326,67.793231,236.057745,826.485283,2916.887064,10354.178273,36970.924299,hiphop
-1.279309,3.189543,-6.699329,15.973454,-39.204815,102.671633,-280.035181,792.970264,-2311.388839,6906.635717,-21072.319003,65473.576394,0.548713,1.299195,3.931661,10.958883,32.504354,97.814402,301.885039,949.157128,3036.769131,9862.993583,32469.791436,108190.263255,0.193699,0.467029,1.218159,3.327536,9.796953,29.865229,94.348239,305.016061,1006.105323,3372.066043,11458.515384,39398.059425,0.096989,0.218756,0.684841,2.303513,8.095068,28.854716,103.522371,373.928116,1357.85295,4956.136606,18174.011807,66932.205893,hiphop
-1.124637,2.439693,-4.572198,9.630247,-20.317071,45.564892,-105.123025,251.339321,-615.435031,1543.156247,-3941.665966,10246.178303,0.399363,0.686087,1.933226,4.554463,11.896356,30.743824,81.982892,221.008458,605.377637,1676.259684,4692.80395,13258.463579,0.269055,0.487581,1.261817,2.840187,7.146331,17.778225,46.169536,121.426302,326.711782,891.094164,2467.578743,6913.293369,0.162923,0.133456,0.377969,0.901859,2.77905,8.882845,27.713824,86.250059,265.855667,817.993109,2512.374826,7720.740033,hiphop
-1.100337,2.269274,-4.404427,9.101502,-19.609351,44.534359,-105.412115,260.766374,-665.781022,1757.087558,-4756.537773,13213.763137,0.478571,0.886371,2.362014,5.976294,15.911069,43.204438,120.79975,344.505568,1004.374451,2978.792611,8988.625828,27530.131079,0.182867,0.328095,0.774,1.799365,4.737775,12.665079,36.004123,104.021393,310.229733,939.58316,2905.069226,9112.685774,0.146931,0.262584,0.74114,2.089064,6.301577,19.882821,63.761442,208.56081,690.002612,2310.253908,7805.385665,26598.212312,hiphop
-1.367279,2.954114,-6.084232,13.435235,-30.821687,74.17294,-185.365302,479.027225,-1273.473713,3471.600755,-9681.516852,27576.70448,0.334871,0.807869,2.243789,6.104937,17.173513,49.229072,144.438264,432.553615,1320.914409,4107.822739,12995.240278,41775.885507,0.232958,0.560717,1.42881,3.730123,10.187887,28.518711,81.915206,240.213957,718.08046,2185.776188,6770.417735,21330.402774,0.071566,0.141085,0.429437,1.594991,5.874831,21.365612,76.767024,274.636328,981.799729,3515.413993,12622.181436,45474.375275,hiphop
-1.380644,3.273496,-7.047984,16.902443,-42.029376,111.348203,-307.575873,884.538429,-2626.124515,8023.973828,-25130.64628,80486.956025,0.550539,1.296402,3.842913,10.938624,33.246414,103.105153,329.257739,1073.2417,3567.056696,12052.753153,41345.565046,143771.305577,0.250289,0.577378,1.591944,4.376866,13.081797,40.301327,129.354826,426.6681,1444.772286,4996.229768,17605.77146,63039.209576,0.122002,0.284012,0.942911,3.43786,12.580025,46.769284,174.010146,651.850363,2454.549867,9299.935994,35443.656019,135875.732995,hiphop
-1.198297,2.700038,-5.322756,11.6348,-26.067599,62.004097,-153.549994,396.155423,-1056.745712,2907.77448,-8225.587283,23877.443999,0.416805,0.846135,2.413786,6.207607,16.986001,46.990757,133.643321,387.682858,1148.570993,3468.38184,10671.720235,33424.865349,0.203569,0.461227,1.264131,3.49703,10.329938,31.381514,97.94465,311.625118,1008.476201,3309.736222,10996.990762,36932.910932,0.146024,0.33132,0.920712,2.82436,9.124035,30.437662,103.072101,353.587627,1224.873778,4280.826089,15077.543304,53478.924906,hiphop
0.183921,0.673427,0.375383,1.12305,0.765763,2.471376,3.497344,9.91681,20.834263,59.672571,152.913123,449.21173,0.36621,0.475202,0.851224,1.392735,2.873722,6.011618,14.419402,36.007515,96.328279,266.938882,768.603012,2269.527201,0.172488,0.238285,0.327514,0.552353,1.166476,2.795403,6.93524,18.81866,53.072866,155.012912,468.167333,1439.999469,0.106914,0.181053,0.578446,1.357863,3.663829,10.031549,28.956222,85.821444,261.133065,809.060111,2543.474548,8085.198883,hiphop
-0.293006,0.840041,-0.346922,1.646488,-0.084994,5.115948,3.509952,23.384691,35.398128,140.685289,297.168357,995.952035,0.595142,0.628909,1.322962,2.205659,4.882124,10.559371,25.902035,64.458443,170.579073,459.386559,1279.988821,3610.928234,0.310656,0.206499,0.749524,0.831539,2.693155,4.69264,13.975724,32.564254,92.307879,249.454979,703.51487,2034.012759,0.127578,0.273071,0.806483,1.855879,5.014928,13.157418,36.664794,101.922015,292.395311,840.785872,2467.876802,7264.93137,hiphop
-0.273171,0.492646,-0.162902,0.90678,-0.416701,1.560942,-0.564553,4.767213,-0.560477,17.703464,1.564999,80.338861,0.485674,0.476304,0.730297,0.990563,1.893831,3.229297,6.359551,12.573745,26.683046,57.136335,126.988996,285.902333,0.207602,0.163488,0.354006,0.342583,0.97917,1.439581,3.696778,6.696326,17.010956,34.332244,86.448841,184.390932,0.107597,0.164435,0.383108,0.742401,1.576212,3.465535,7.820623,17.878022,41.619061,97.988561,233.536064,561.488492,hiphop
-0.066833,0.530958,0.079131,0.705151,-0.004306,1.203122,0.321899,2.353771,1.408432,6.259601,5.563261,19.222091,0.426369,0.446701,0.612798,0.776723,1.246427,1.778807,3.106921,5.129505,9.335325,16.663009,31.657974,59.647794,0.14459,0.170684,0.259463,0.299285,0.543578,0.706845,1.436821,2.118929,4.471185,7.460743,16.053363,29.432465,0.086487,0.095405,0.213738,0.331553,0.713613,1.298863,2.671866,5.267543,10.857842,22.243815,46.467076,97.301674,hiphop
0.428648,0.801742,0.54393,0.831044,0.698649,1.159838,1.321181,2.281776,3.281428,5.70208,9.338514,16.690105,0.29857,0.344112,0.598413,0.754715,1.159288,1.677203,2.745822,4.486336,7.825441,13.849919,25.455647,47.637474,0.098262,0.144019,0.21167,0.291875,0.44022,0.673349,1.118763,1.939194,3.551913,6.715987,13.097852,26.079095,0.044683,0.076434,0.176441,0.31943,0.622675,1.182251,2.319088,4.602134,9.32632,19.177366,40.005203,84.454709,hiphop
-0.02703,0.16071,0.131543,0.351767,-0.034671,0.368586,0.269805,0.8164,0.752857,2.002255,2.603814,5.862451,0.284363,0.285551,0.330652,0.379217,0.585025,0.813114,1.291029,2.057383,3.543608,6.163938,11.141243,20.395037,0.179096,0.212458,0.146102,0.188889,0.29798,0.415835,0.643661,1.110575,2.046499,3.651644,6.895395,12.774209,0.096245,0.11657,0.204016,0.327056,0.580187,1.01545,1.856016,3.378851,6.320783,11.86296,22.614662,43.30896,hiphop
-0.418303,0.470342,-0.469824,0.851499,-0.730634,1.592465,-1.647658,4.273127,-3.823709,14.117006,-9.481601,53.7526,0.465096,0.487569,0.632939,0.894079,1.54641,2.546841,4.857908,9.086209,18.536393,37.345867,80.094854,170.107167,0.213879,0.307571,0.368463,0.584721,0.938962,1.696555,2.895505,5.640231,10.300618,21.20241,41.512793,89.097038,0.163075,0.207365,0.387468,0.580107,1.306175,2.470238,5.523985,11.421415,26.213999,57.963969,136.359142,315.831026,hiphop
-0.236991,0.915025,-0.417961,1.740146,-0.944715,4.358341,-2.585875,14.063202,-6.996391,52.764764,-16.380613,219.258396,0.379165,0.473209,0.897236,1.375379,2.666542,4.919098,10.021388,20.249802,42.970788,91.539306,200.805442,443.615423,0.516733,0.487712,1.125175,1.222776,3.090745,3.933567,10.018188,14.243523,37.653709,58.019528,158.939143,266.038145,0.166232,0.19592,0.426507,0.79844,1.779995,3.799981,8.574879,19.257252,44.787445,104.420638,249.309329,598.011764,hiphop
-0.206427,0.640742,-0.180022,0.622516,-0.304708,0.827365,-0.406912,1.179921,-0.558756,1.853732,-0.79893,3.18473,0.30661,0.201101,0.38678,0.331328,0.573334,0.593627,1.011932,1.169946,1.948546,2.494588,4.123447,5.715362,0.094411,0.09871,0.127596,0.145357,0.196018,0.227995,0.335349,0.386119,0.666095,0.798409,1.459254,1.889898,0.065286,0.041056,0.094637,0.081403,0.191037,0.235731,0.467169,0.701712,1.285408,2.110032,3.759351,6.404088,hiphop
-0.039954,0.566961,-0.107311,0.907864,0.077965,1.697432,0.808588,4.838652,5.195959,17.711979,27.637168,77.717497,0.475968,0.483047,0.833519,1.085985,2.071433,3.435788,6.905103,13.318114,28.414119,60.184461,134.661287,302.963235,0.132613,0.173434,0.255575,0.386178,0.701492,1.256147,2.598355,5.264083,11.808405,25.786932,60.164294,137.851868,0.10372,0.136824,0.365898,0.630929,1.488697,3.16784,7.399296,16.940857,40.209601,95.726859,231.60286,564.33274,hiphop
-0.36917,1.195294,-0.611914,3.646609,-0.903318,20.840203,9.473776,180.883778,233.64832,2040.561836,4193.44999,27435.95207,0.675164,0.985576,2.367358,5.144159,14.278317,41.462491,134.483647,460.850917,1677.129482,6357.714965,24992.995266,100985.734909,0.471521,0.592489,2.082895,4.188672,14.60367,39.537262,143.822905,461.661782,1761.236748,6294.819544,25052.823952,96329.419013,0.174222,0.513495,1.693647,5.722844,19.953998,73.690248,283.635471,1131.513096,4639.186864,19437.763458,82827.059695,357676.070325,hiphop
0.050539,0.835903,0.302355,2.213211,-0.476943,11.804921,-16.172168,105.542815,-266.457086,1248.031317,-4064.882139,17061.191556,0.605208,0.857012,1.722127,3.637227,9.119463,24.820965,75.48013,246.250601,855.779907,3106.199509,11665.856526,44890.331346,0.463595,0.448265,1.464611,2.982783,10.37465,31.554421,113.417911,393.063665,1458.023556,5370.883248,20439.405477,77985.185677,0.176569,0.507678,1.584989,5.081134,17.549176,62.735031,230.73664,866.472217,3310.358994,12825.59629,50286.2632,199174.160639,hiphop
-0.479841,0.644413,-0.522809,0.986167,-1.322144,2.661146,-4.948863,11.276135,-25.036654,62.232446,-154.927246,412.281362,0.410667,0.524419,0.845058,1.429684,2.846242,5.834251,13.041046,30.839174,77.358231,203.166053,557.186576,1580.350027,0.255416,0.29435,0.434872,0.83697,1.872521,4.35741,10.762269,27.23507,71.471976,191.972731,529.840716,1493.990964,0.168259,0.279426,0.614495,1.365211,3.376562,8.786965,24.156506,69.019287,203.345068,612.354591,1873.928209,5802.930968,hiphop
