@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_scf

@attribute Mean_Acc1000_Mean_Mem40_SCF_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
1.50412,1.875307,2.051921,2.293763,2.600841,2.609781,3.310577,3.129295,4.061845,4.000266,4.634228,5.729938,6.67461,7.459336,7.568246,7.393541,7.924047,7.80554,7.984193,7.508855,7.628982,0.9805,0.9805,0.9805,0.282324,0.408167,0.442046,0.545011,0.592832,0.677242,0.920763,0.799885,1.206426,1.099912,1.330877,1.800063,2.099002,2.33947,2.633769,2.768437,3.249901,3.339206,3.385055,3.322508,3.340784,0.015642,0.015642,0.015642,0.194826,0.233968,0.28133,0.349629,0.467707,0.447263,0.574541,0.532817,0.735747,0.792388,0.966913,1.331137,1.42036,1.747303,1.782546,1.606703,2.335994,2.170968,2.914724,2.053517,2.168002,0.111612,0.111612,0.111612,0.07712,0.136226,0.167533,0.234049,0.15915,0.225252,0.202487,0.233265,0.296417,0.23756,0.335781,0.414495,0.522701,0.542002,0.466278,0.637179,0.954759,1.003895,1.351,1.335187,1.558262,0.080111,0.080111,0.080111,pop
1.447253,2.121442,2.116377,2.519582,2.409627,2.860062,3.300813,3.447119,4.09273,4.217961,4.803143,5.072503,5.44928,6.78516,6.512768,8.12252,7.966166,7.971176,7.691404,8.836638,8.8346,0.9805,0.9805,0.9805,0.276138,0.411823,0.443199,0.592176,0.573781,0.685413,0.843429,0.846428,1.094609,1.199131,1.554924,1.701855,1.757552,2.370754,2.348561,3.406876,3.678561,3.348377,3.371868,3.942355,4.034033,0.015642,0.015642,0.015642,0.18296,0.327013,0.306591,0.388904,0.350848,0.435999,0.528,0.632524,0.656986,0.760801,0.808438,0.851255,0.969488,1.309598,1.206636,1.819931,1.474537,1.55868,1.297067,1.831934,1.861261,0.111612,0.111612,0.111612,0.080911,0.138807,0.151528,0.14302,0.135853,0.187589,0.203631,0.228494,0.256437,0.316271,0.336374,0.44239,0.382752,0.528352,0.507731,0.77012,0.84612,0.67109,0.767884,0.913985,0.981413,0.080111,0.080111,0.080111,pop
1.456762,1.949496,2.060153,2.235185,2.499113,2.815057,3.511915,2.975623,3.898835,4.037956,4.585885,5.137412,5.024599,5.304081,6.31939,6.168931,6.973694,7.468689,5.814527,6.053232,6.153491,0.9805,0.9805,0.9805,0.294715,0.456546,0.506176,0.638871,0.691496,0.692073,1.160333,0.767197,1.218642,1.321704,1.551178,1.909095,1.868807,2.024026,2.724412,2.519409,3.154017,3.991564,2.445889,2.456781,2.519914,0.015642,0.015642,0.015642,0.176505,0.280548,0.33489,0.329974,0.444801,0.468365,0.779426,0.473856,0.745327,0.676348,0.866025,1.098671,0.988747,1.24565,1.330671,1.135766,1.615063,2.201467,1.218462,1.129827,0.980489,0.111612,0.111612,0.111612,0.087708,0.112292,0.09445,0.158683,0.152561,0.175903,0.269804,0.119354,0.2544,0.223784,0.310617,0.52177,0.440119,0.421614,0.670215,0.565189,0.891729,1.499804,0.893364,0.814785,0.805757,0.080111,0.080111,0.080111,pop
1.423378,1.72847,1.776613,2.292558,2.523144,2.798907,3.048656,2.952446,3.530267,3.917297,4.078968,4.553373,4.9956,5.354026,5.348467,5.480057,5.01921,5.160574,5.634911,6.326325,7.075931,0.9805,0.9805,0.9805,0.284136,0.40748,0.401259,0.606527,0.681799,0.734278,0.853088,0.818763,1.06769,1.301213,1.312538,1.56216,2.034039,2.086417,2.161012,2.38031,2.082179,2.121111,2.280944,2.551608,3.172444,0.015642,0.015642,0.015642,0.168607,0.219033,0.220218,0.295049,0.360301,0.46308,0.490103,0.454221,0.540278,0.630616,0.646815,0.872376,1.253829,1.068851,0.918886,1.156978,0.803342,0.829635,0.855311,0.911492,1.17431,0.111612,0.111612,0.111612,0.074268,0.095796,0.110601,0.136549,0.171329,0.189235,0.209287,0.200376,0.213933,0.346492,0.272071,0.301327,0.673813,0.55922,0.446598,0.708882,0.685299,0.686863,0.68573,0.802518,0.986056,0.080111,0.080111,0.080111,pop
1.487286,1.913161,1.880755,2.229746,2.37377,2.740355,3.009201,3.009901,3.54582,3.685841,3.851279,4.357754,4.365246,4.58383,5.638701,6.152859,7.193662,5.502025,5.307221,5.823321,6.445118,0.9805,0.9805,0.9805,0.292115,0.446068,0.471902,0.634683,0.682236,0.770301,0.910636,1.03285,1.202937,1.258211,1.401517,1.724706,1.713037,1.787155,2.448115,2.6205,3.501338,2.506691,2.106893,2.361431,3.02518,0.015642,0.015642,0.015642,0.18658,0.27064,0.260282,0.360759,0.349522,0.460452,0.477797,0.480631,0.646273,0.637279,0.67827,0.869437,0.787864,0.864504,1.309647,1.319654,2.047368,1.023845,0.824306,1.098197,1.30237,0.111612,0.111612,0.111612,0.073217,0.106204,0.096102,0.125944,0.125336,0.137675,0.198951,0.219176,0.259775,0.235369,0.27013,0.435109,0.391588,0.519842,0.654326,0.700024,1.260523,1.06672,0.708874,0.821787,1.072777,0.080111,0.080111,0.080111,pop
1.501451,1.882737,1.834249,2.311469,2.49315,2.636281,2.923819,3.043619,3.650589,3.856457,4.073964,4.684091,5.155146,5.460017,6.313589,6.170283,6.591044,7.006454,6.993526,5.862811,7.594999,0.9805,0.9805,0.9805,0.29956,0.455678,0.422225,0.565736,0.619841,0.729528,0.774459,0.85109,1.200336,1.352186,1.275616,1.75591,2.025172,2.181047,2.728954,2.751777,3.110696,3.62926,3.703694,2.88872,3.818594,0.015642,0.015642,0.015642,0.198539,0.248863,0.251327,0.341063,0.385977,0.404677,0.431049,0.5027,0.637613,0.701642,0.71191,0.86297,1.177685,1.135026,1.595021,1.628699,1.415775,1.590784,1.681955,1.149121,2.253663,0.111612,0.111612,0.111612,0.081775,0.112872,0.126595,0.130653,0.129924,0.171453,0.159154,0.161923,0.249164,0.375661,0.210753,0.371712,0.484408,0.462697,0.720758,0.911783,0.745216,1.236495,1.599595,1.345653,1.542278,0.080111,0.080111,0.080111,pop
1.492092,1.887722,1.843231,2.300855,2.495196,2.625749,2.898171,3.009899,3.616239,3.898817,4.154855,4.728471,5.082262,5.510974,6.23556,6.173839,6.714152,6.989365,6.878577,5.961786,7.536736,0.9805,0.9805,0.9805,0.297336,0.449738,0.420726,0.567482,0.632898,0.709479,0.76319,0.837829,1.202391,1.336905,1.313248,1.782064,1.974439,2.169557,2.641464,2.80277,3.175366,3.528817,3.492521,2.884875,3.755173,0.015642,0.015642,0.015642,0.191361,0.255314,0.255711,0.360247,0.387715,0.4065,0.41898,0.496765,0.621355,0.6799,0.738422,0.924633,1.143395,1.115389,1.66464,1.634858,1.458108,1.574693,1.430287,1.196078,2.159268,0.111612,0.111612,0.111612,0.090749,0.117193,0.11501,0.120341,0.119506,0.16776,0.139241,0.157526,0.24925,0.358111,0.198119,0.36996,0.455627,0.414294,0.742467,0.854883,0.727215,1.136126,1.412823,1.567024,1.48645,0.080111,0.080111,0.080111,pop
1.497862,1.93639,1.87067,2.413476,2.254726,2.64994,2.963729,2.995053,3.420509,3.519316,3.818127,4.630977,4.557859,5.126324,4.757207,4.835601,5.030706,5.410595,5.730055,6.013131,6.142937,0.9805,0.9805,0.9805,0.290006,0.458838,0.426724,0.619027,0.571919,0.731396,0.852194,0.962685,1.125354,1.081678,1.256042,1.783666,1.609863,1.811852,1.850454,1.813099,1.822918,2.116539,2.312043,2.480403,2.281025,0.015642,0.015642,0.015642,0.206077,0.299892,0.260808,0.339665,0.280188,0.432436,0.347982,0.424455,0.473653,0.522265,0.593,1.072503,0.649109,1.106833,0.674538,0.65907,0.626245,0.788502,1.040883,0.929247,0.851115,0.111612,0.111612,0.111612,0.076789,0.105212,0.107457,0.12043,0.145068,0.170898,0.310808,0.238059,0.473851,0.296837,0.318365,0.502454,0.518828,0.681338,0.7561,0.557196,0.537031,0.792622,1.122482,0.952702,0.727135,0.080111,0.080111,0.080111,pop
1.450786,1.853005,1.830218,2.216613,2.160144,2.607098,2.961374,3.03679,3.5564,3.869345,4.16905,4.766821,5.123044,5.265067,5.989391,6.428415,7.062792,6.668161,6.83507,6.819898,7.399929,0.9805,0.9805,0.9805,0.281566,0.442301,0.414901,0.593947,0.512804,0.729979,0.855425,0.927278,1.02053,1.23107,1.43244,1.73224,1.831215,2.011747,2.341059,2.563439,3.164683,2.896489,3.175035,3.022361,3.056664,0.015642,0.015642,0.015642,0.17474,0.23935,0.227542,0.320117,0.300935,0.36818,0.441865,0.44897,0.553088,0.679367,0.670651,0.873146,1.083722,1.112783,1.400957,1.759529,1.888805,1.751144,1.788655,1.414069,1.244253,0.111612,0.111612,0.111612,0.071014,0.104926,0.102304,0.125428,0.120673,0.158523,0.205181,0.209317,0.196707,0.266298,0.322558,0.427953,0.420729,0.704787,0.648205,0.787852,1.233915,0.884507,1.429149,0.879701,0.786579,0.080111,0.080111,0.080111,pop
1.465936,1.915926,2.025358,2.672556,2.548729,3.022517,3.238287,3.095261,4.130326,4.520057,4.394456,4.839257,5.478953,5.987334,5.824185,5.911616,6.885465,7.528035,8.867653,9.569622,7.137737,0.9805,0.9805,0.9805,0.277779,0.427109,0.443902,0.63754,0.618303,0.795722,0.795453,0.864303,1.124,1.418649,1.314854,1.541894,2.027686,2.401857,2.234474,2.383211,2.748477,3.607321,3.923156,5.554518,2.993479,0.015642,0.015642,0.015642,0.214269,0.311685,0.314368,0.519274,0.431713,0.527517,0.594282,0.491661,0.710808,0.907409,0.907865,1.122698,1.353647,1.32294,1.42475,1.228673,2.293625,1.946756,2.494541,3.771902,2.130688,0.111612,0.111612,0.111612,0.078538,0.123212,0.149166,0.167877,0.14394,0.195823,0.222559,0.244528,0.254467,0.309448,0.290398,0.379985,0.519097,0.661423,0.48833,0.555266,0.908171,1.211894,1.287035,3.068515,1.269482,0.080111,0.080111,0.080111,pop
1.503874,2.010074,1.964939,2.407168,2.368842,2.930032,3.033799,2.989984,3.547324,3.922598,4.112473,4.500975,4.575234,5.154083,5.505756,5.661399,6.007179,6.454777,6.137015,6.495513,6.297888,0.9805,0.9805,0.9805,0.296212,0.485369,0.498631,0.664068,0.61066,0.843669,0.924089,0.8213,1.039895,1.298122,1.426013,1.554625,1.668851,1.94089,2.145165,2.213084,2.413877,2.983269,2.466676,2.856061,2.617311,0.015642,0.015642,0.015642,0.184607,0.301585,0.269002,0.355989,0.303277,0.520748,0.561912,0.482986,0.609322,0.688482,0.902341,0.878881,0.910687,1.046173,1.150278,1.153932,1.311152,1.260512,0.989217,1.23605,0.982321,0.111612,0.111612,0.111612,0.09172,0.108891,0.112577,0.170168,0.163982,0.219135,0.237664,0.155093,0.141515,0.202987,0.390418,0.362525,0.419265,0.52939,0.537625,0.562712,0.808506,1.042176,0.59794,0.766287,0.701949,0.080111,0.080111,0.080111,pop
1.492755,1.958303,1.86972,2.308903,2.259463,2.555184,2.910214,3.077989,3.381528,3.663808,4.05194,4.805817,4.627969,4.692557,4.740312,4.965514,5.131828,5.463785,5.903646,6.20286,6.892382,0.9805,0.9805,0.9805,0.297882,0.468895,0.430019,0.577097,0.598322,0.699707,0.801764,0.978727,1.063809,1.157145,1.335943,1.724925,1.657618,1.71329,1.743896,1.9006,1.965143,2.056304,2.462243,2.592116,2.535976,0.015642,0.015642,0.015642,0.185103,0.292149,0.271689,0.336337,0.294886,0.426255,0.426762,0.482828,0.637328,0.591799,0.703697,0.991677,0.94114,0.924186,0.889038,0.902803,0.818951,0.871439,0.894117,0.950617,1.067916,0.111612,0.111612,0.111612,0.078429,0.081498,0.106947,0.093421,0.116424,0.134691,0.197703,0.210294,0.283843,0.211,0.299016,0.350241,0.410427,0.480036,0.3988,0.511038,0.592632,0.552066,0.531212,0.655419,0.573228,0.080111,0.080111,0.080111,pop
1.555051,1.951472,2.032669,2.328589,2.601586,2.772988,2.964229,2.773039,3.522635,3.25419,3.608521,4.199847,4.4341,4.783572,5.228939,5.17605,6.014373,7.002258,5.525723,5.477341,5.703046,0.9805,0.9805,0.9805,0.303637,0.45497,0.506479,0.573875,0.69531,0.877689,0.92795,0.854173,1.316189,1.180238,1.407747,1.704804,1.891051,2.143059,2.327692,2.176593,2.888904,3.782163,2.267904,2.163645,2.258068,0.015642,0.015642,0.015642,0.173557,0.246489,0.225681,0.325897,0.300872,0.385531,0.35466,0.352028,0.449115,0.429539,0.491889,0.60295,0.690724,0.731523,0.798408,0.831723,1.20604,1.353241,0.761522,0.758983,0.899595,0.111612,0.111612,0.111612,0.093229,0.091159,0.14454,0.118527,0.146247,0.147172,0.234398,0.176177,0.285059,0.212157,0.255669,0.357216,0.432787,0.491506,0.439488,0.499383,0.872724,0.942926,0.728919,0.672739,0.80356,0.080111,0.080111,0.080111,pop
1.587457,2.172451,2.257504,2.732957,2.609039,3.17996,3.48953,3.372935,4.09778,4.395683,4.884835,5.409619,5.474503,5.574946,6.492524,6.451189,8.222833,8.922625,8.490682,7.333469,7.120161,0.9805,0.9805,0.9805,0.295138,0.498643,0.50264,0.682239,0.652603,0.899045,0.958364,0.951322,1.186483,1.382725,1.554859,1.906853,1.933344,1.864688,2.33927,2.355209,3.350251,4.129089,4.068788,3.049849,2.963238,0.015642,0.015642,0.015642,0.216002,0.263971,0.338805,0.461224,0.403001,0.546678,0.681444,0.580703,0.743574,1.088524,0.930432,1.086377,1.323904,1.443031,1.565351,1.590181,1.990657,2.805069,2.547614,1.673656,1.412357,0.111612,0.111612,0.111612,0.096839,0.174985,0.128949,0.174329,0.151193,0.259715,0.268499,0.239684,0.283702,0.379986,0.284898,0.34267,0.488278,0.5259,0.645669,0.655863,0.912745,1.363183,1.861475,1.075438,1.22975,0.080111,0.080111,0.080111,pop
1.521577,2.047825,1.98531,2.601194,2.400185,2.977922,3.359851,3.459216,3.786567,3.653034,4.049377,4.689258,4.818452,4.757994,5.413925,5.532564,5.975535,8.433363,9.815917,6.761278,9.841644,0.9805,0.9805,0.9805,0.27905,0.506027,0.468697,0.71434,0.624972,0.854808,0.891552,1.168585,1.174725,1.21164,1.400586,1.947598,2.062606,1.89219,2.31182,2.386319,2.657971,4.533159,5.713393,3.224873,6.394695,0.015642,0.015642,0.015642,0.187767,0.30372,0.269445,0.332622,0.31422,0.425118,0.453733,0.564433,0.676509,0.5551,0.629796,0.736162,0.955099,0.847133,0.997464,0.980948,1.139375,1.649832,2.056993,0.966281,2.38417,0.111612,0.111612,0.111612,0.079851,0.161828,0.125975,0.158264,0.162144,0.21497,0.222902,0.243873,0.246727,0.278895,0.310689,0.431211,0.451809,0.363124,0.525572,0.561269,0.630198,0.721583,0.949878,0.939191,1.729707,0.080111,0.080111,0.080111,pop
1.512615,2.289428,2.068623,2.439322,2.367081,2.855319,3.140764,2.897098,3.453924,3.596561,3.915839,4.397502,4.724034,4.391643,4.717128,5.028286,5.050712,5.098008,5.147053,5.531667,5.579356,0.9805,0.9805,0.9805,0.31894,0.535742,0.542588,0.782023,0.591633,0.815552,0.940607,0.868277,1.083469,1.175481,1.344515,1.600532,2.041199,1.648051,1.851301,2.041031,2.045957,2.070927,2.173904,2.075266,1.962392,0.015642,0.015642,0.015642,0.186257,0.325113,0.308019,0.359031,0.346356,0.391623,0.493626,0.399979,0.535522,0.506841,0.52563,0.638114,0.845088,0.626106,0.746213,0.762815,0.74454,0.756999,0.828719,0.872906,0.761222,0.111612,0.111612,0.111612,0.086108,0.124877,0.095687,0.112056,0.136335,0.163084,0.202075,0.143711,0.198987,0.219054,0.257888,0.280232,0.391033,0.391487,0.418288,0.355918,0.415073,0.68834,0.66181,0.652519,0.537936,0.080111,0.080111,0.080111,pop
1.569504,2.16319,1.980633,2.347668,2.455199,2.610255,2.989825,2.88549,3.784577,4.140892,4.172081,4.791596,5.378901,5.675732,5.703296,5.864946,5.899098,6.946054,7.879503,7.407346,6.131689,0.9805,0.9805,0.9805,0.308818,0.517274,0.479592,0.628903,0.70073,0.702891,0.864386,0.85419,1.259934,1.386202,1.504067,1.74618,2.210235,2.426884,2.332472,2.563379,2.428751,3.165307,3.503797,3.202568,2.433594,0.015642,0.015642,0.015642,0.212346,0.316456,0.350882,0.317329,0.388982,0.388718,0.45752,0.433292,0.592145,0.72117,0.662869,0.799671,0.86713,1.024801,1.016003,0.947587,0.854126,0.991571,1.350352,1.199212,0.900003,0.111612,0.111612,0.111612,0.074525,0.109743,0.116858,0.181311,0.162351,0.17014,0.18902,0.140655,0.221145,0.27661,0.266684,0.334084,0.383422,0.486629,0.603053,0.586509,0.512696,0.635155,0.73809,0.788123,0.566329,0.080111,0.080111,0.080111,pop
1.543952,1.923549,2.015209,2.331335,2.611405,2.75989,3.024232,2.850996,3.634744,3.308682,3.694701,4.282854,4.52387,4.783838,5.277764,5.265757,5.974292,6.742384,5.432626,5.612835,5.887329,0.9805,0.9805,0.9805,0.311823,0.465404,0.506828,0.60171,0.711842,0.904874,0.943054,0.885764,1.364592,1.195827,1.438614,1.722665,1.921342,2.117592,2.329122,2.199683,2.801424,3.55153,2.199395,2.206541,2.373621,0.015642,0.015642,0.015642,0.170842,0.242402,0.22372,0.3131,0.302421,0.375847,0.355527,0.368709,0.460917,0.429288,0.530985,0.624139,0.728767,0.721378,0.81071,0.819958,1.221933,1.326238,0.768273,0.783229,1.028232,0.111612,0.111612,0.111612,0.092653,0.092747,0.140409,0.116599,0.144992,0.144483,0.218661,0.179822,0.257388,0.220112,0.279956,0.339513,0.441358,0.468366,0.431188,0.496756,0.892264,0.964029,0.624774,0.588851,0.860642,0.080111,0.080111,0.080111,pop
1.465883,2.14978,1.961907,2.535459,2.376752,3.036091,3.034871,3.038356,3.691017,4.121901,4.202116,4.670314,5.227671,5.798213,5.823334,5.94824,6.331876,6.529396,6.387119,6.047178,6.069476,0.9805,0.9805,0.9805,0.299231,0.550839,0.504356,0.708603,0.615249,0.865961,0.791558,0.863836,1.103,1.331198,1.473061,1.610952,1.9534,2.352199,2.427121,2.571866,2.842811,3.080101,3.127418,2.45695,2.527535,0.015642,0.015642,0.015642,0.205372,0.290527,0.264808,0.376393,0.332532,0.424952,0.410973,0.416729,0.601843,0.700502,0.645234,0.724459,0.891656,1.22163,1.07627,1.014799,1.271783,1.227656,1.197123,0.981154,0.857375,0.111612,0.111612,0.111612,0.081898,0.129155,0.114767,0.13174,0.144468,0.165517,0.155032,0.186372,0.152395,0.264539,0.300644,0.20514,0.273752,0.612916,0.53556,0.470854,0.855589,0.849787,0.980675,0.637998,0.544766,0.080111,0.080111,0.080111,pop
1.569753,2.158547,1.989869,2.348456,2.444055,2.617782,2.987744,2.895975,3.76218,4.112843,4.157089,4.763368,5.374331,5.615824,5.549138,5.607435,5.599983,6.403244,7.544856,7.075432,5.751974,0.9805,0.9805,0.9805,0.299027,0.527453,0.480174,0.6387,0.706509,0.704211,0.875053,0.849441,1.254396,1.406924,1.497809,1.76734,2.166806,2.381204,2.255792,2.43874,2.32977,2.971511,3.477729,3.210468,2.151403,0.015642,0.015642,0.015642,0.22217,0.318226,0.346964,0.308964,0.385139,0.398187,0.471263,0.416301,0.570869,0.725184,0.670959,0.792637,0.866459,1.025595,0.96619,0.970339,0.865392,0.958341,1.440511,1.198915,0.793749,0.111612,0.111612,0.111612,0.067984,0.107996,0.125986,0.193657,0.155182,0.172798,0.192528,0.156788,0.242765,0.267433,0.258364,0.336062,0.389066,0.520058,0.584055,0.60136,0.539134,0.65715,0.808563,0.878929,0.456393,0.080111,0.080111,0.080111,pop
1.521577,2.047825,1.98531,2.601194,2.400185,2.977922,3.359851,3.459216,3.786567,3.653034,4.049377,4.689258,4.818452,4.757994,5.413925,5.532564,5.975535,8.433363,9.815917,6.761278,9.841644,0.9805,0.9805,0.9805,0.27905,0.506027,0.468697,0.71434,0.624972,0.854808,0.891552,1.168585,1.174725,1.21164,1.400586,1.947598,2.062606,1.89219,2.31182,2.386319,2.657971,4.533159,5.713393,3.224873,6.394695,0.015642,0.015642,0.015642,0.187767,0.30372,0.269445,0.332622,0.31422,0.425118,0.453733,0.564433,0.676509,0.5551,0.629796,0.736162,0.955099,0.847133,0.997464,0.980948,1.139375,1.649832,2.056993,0.966281,2.38417,0.111612,0.111612,0.111612,0.079851,0.161828,0.125975,0.158264,0.162144,0.21497,0.222902,0.243873,0.246727,0.278895,0.310689,0.431211,0.451809,0.363124,0.525572,0.561269,0.630198,0.721583,0.949878,0.939191,1.729707,0.080111,0.080111,0.080111,pop
