@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_sfm

@attribute Mean_Acc1000_Mean_Mem40_SFM_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.779807,0.61915,0.638102,0.547645,0.498264,0.472227,0.499301,0.52537,0.499414,0.483352,0.410844,0.41025,0.45424,0.42544,0.414089,0.411658,0.440085,0.484577,0.474054,0.449614,0.258994,0.9805,0.9805,0.9805,0.218983,0.232624,0.22862,0.234863,0.239195,0.224455,0.218224,0.212978,0.195235,0.193963,0.174607,0.183821,0.171567,0.174572,0.178961,0.171201,0.167629,0.144049,0.131224,0.133144,0.161859,0.015642,0.015642,0.015642,0.104098,0.106399,0.114495,0.104225,0.092623,0.108526,0.090529,0.091804,0.089619,0.087932,0.061495,0.069182,0.072542,0.068721,0.069801,0.077165,0.077381,0.061002,0.063731,0.072317,0.076939,0.111612,0.111612,0.111612,0.042881,0.028381,0.025476,0.032673,0.024678,0.025017,0.027713,0.025604,0.024218,0.024357,0.024569,0.02543,0.027748,0.020576,0.022902,0.026975,0.031508,0.031241,0.02837,0.029449,0.06319,0.080111,0.080111,0.080111,reggae
0.722625,0.535363,0.579751,0.488131,0.467938,0.422213,0.441783,0.421249,0.409289,0.369848,0.342609,0.333926,0.376432,0.35986,0.375845,0.376436,0.391704,0.412864,0.354765,0.372223,0.28388,0.9805,0.9805,0.9805,0.235349,0.255996,0.259923,0.245127,0.239713,0.231646,0.220559,0.217487,0.191218,0.192443,0.198336,0.179378,0.179282,0.181571,0.177035,0.168782,0.158406,0.158753,0.179701,0.163954,0.172258,0.015642,0.015642,0.015642,0.137506,0.145144,0.117473,0.142691,0.130156,0.139306,0.108444,0.103068,0.108602,0.088679,0.092406,0.083286,0.082074,0.08281,0.088969,0.09887,0.101922,0.087432,0.074837,0.076191,0.070354,0.111612,0.111612,0.111612,0.06302,0.043603,0.045928,0.038295,0.040531,0.035021,0.031393,0.029814,0.035892,0.029528,0.027915,0.028629,0.02895,0.029955,0.029764,0.034695,0.032739,0.032259,0.035817,0.040992,0.051177,0.080111,0.080111,0.080111,reggae
0.746131,0.525273,0.583611,0.529428,0.452998,0.417151,0.395514,0.411683,0.375205,0.38034,0.339655,0.327377,0.35779,0.357349,0.36555,0.379507,0.402048,0.411738,0.405545,0.432271,0.236579,0.9805,0.9805,0.9805,0.231704,0.247635,0.248626,0.238291,0.244251,0.231058,0.208843,0.225411,0.189473,0.189761,0.18284,0.187711,0.186877,0.182535,0.183001,0.171716,0.156297,0.150891,0.150988,0.132715,0.143785,0.015642,0.015642,0.015642,0.113893,0.099913,0.119529,0.111053,0.097355,0.083947,0.089473,0.070431,0.086233,0.076886,0.067004,0.078262,0.069684,0.06836,0.067456,0.074067,0.075223,0.065863,0.068223,0.065206,0.04911,0.111612,0.111612,0.111612,0.047641,0.031527,0.044306,0.031134,0.032208,0.03328,0.032661,0.033066,0.025753,0.026176,0.022355,0.02313,0.026708,0.024857,0.023823,0.027243,0.025283,0.024189,0.026069,0.031092,0.038819,0.080111,0.080111,0.080111,reggae
0.774455,0.642166,0.655649,0.556728,0.580263,0.517809,0.518405,0.521524,0.472007,0.457779,0.427751,0.438194,0.457469,0.453514,0.423255,0.435779,0.424164,0.435291,0.444759,0.458335,0.179149,0.9805,0.9805,0.9805,0.219989,0.232259,0.226145,0.238256,0.234203,0.21732,0.193979,0.197007,0.182197,0.182576,0.173627,0.172346,0.161064,0.142645,0.143894,0.140953,0.125744,0.130755,0.129872,0.118709,0.077326,0.015642,0.015642,0.015642,0.09497,0.093816,0.100432,0.10936,0.105292,0.098767,0.101069,0.078988,0.096679,0.106221,0.10001,0.074586,0.073076,0.07795,0.071091,0.086583,0.064902,0.084774,0.086558,0.072752,0.038816,0.111612,0.111612,0.111612,0.044579,0.03338,0.035576,0.036061,0.036806,0.033325,0.025102,0.027297,0.027757,0.031063,0.029279,0.02157,0.02687,0.02142,0.023045,0.032775,0.031728,0.03089,0.035422,0.03469,0.022572,0.080111,0.080111,0.080111,reggae
0.761307,0.636356,0.639853,0.538484,0.551909,0.501638,0.495053,0.516587,0.467392,0.435863,0.415647,0.409213,0.413597,0.411955,0.412709,0.437442,0.443957,0.472139,0.459109,0.453455,0.167939,0.9805,0.9805,0.9805,0.215458,0.2237,0.226036,0.217231,0.218242,0.209507,0.191169,0.195794,0.190517,0.185946,0.169766,0.170228,0.159628,0.150945,0.145956,0.140114,0.130095,0.117895,0.109708,0.096682,0.080094,0.015642,0.015642,0.015642,0.127789,0.095891,0.100926,0.100732,0.096964,0.096504,0.093581,0.082905,0.070579,0.078011,0.076908,0.074273,0.086337,0.069723,0.074895,0.075037,0.061959,0.059417,0.059905,0.055368,0.032107,0.111612,0.111612,0.111612,0.060435,0.04,0.038111,0.035583,0.030207,0.031816,0.02786,0.022784,0.025075,0.025106,0.028266,0.025658,0.024553,0.026651,0.029662,0.024579,0.026362,0.028907,0.028959,0.029411,0.027867,0.080111,0.080111,0.080111,reggae
0.758641,0.687328,0.672627,0.599627,0.570771,0.523328,0.496936,0.502181,0.46962,0.415264,0.463151,0.466709,0.456022,0.434808,0.431781,0.446363,0.413433,0.454092,0.449194,0.431254,0.168604,0.9805,0.9805,0.9805,0.227356,0.212464,0.206531,0.215431,0.211681,0.206257,0.201486,0.195098,0.174354,0.175302,0.169719,0.163734,0.145404,0.147633,0.153436,0.128966,0.135785,0.127369,0.126405,0.125,0.075088,0.015642,0.015642,0.015642,0.101119,0.104781,0.099406,0.089706,0.083249,0.097062,0.112302,0.099817,0.116518,0.093616,0.085065,0.075989,0.080466,0.078676,0.086319,0.107954,0.116908,0.079348,0.084467,0.090321,0.046191,0.111612,0.111612,0.111612,0.041633,0.0319,0.030288,0.036645,0.027474,0.020691,0.019884,0.028903,0.02201,0.021892,0.02733,0.019205,0.025432,0.025664,0.029389,0.038739,0.035753,0.037048,0.038615,0.045871,0.026078,0.080111,0.080111,0.080111,reggae
0.744347,0.61612,0.571304,0.496844,0.490879,0.43686,0.401668,0.44132,0.428894,0.409626,0.341807,0.335967,0.339901,0.340289,0.313733,0.351131,0.364688,0.38074,0.393452,0.412306,0.235236,0.9805,0.9805,0.9805,0.220181,0.233213,0.23871,0.231125,0.237554,0.232218,0.207465,0.201797,0.193633,0.185629,0.184594,0.184544,0.184392,0.174337,0.169225,0.168677,0.162849,0.154078,0.156886,0.144376,0.140634,0.015642,0.015642,0.015642,0.119225,0.117253,0.129687,0.099441,0.100424,0.14005,0.134083,0.091272,0.096599,0.080724,0.072023,0.087639,0.08802,0.09301,0.083679,0.084481,0.089079,0.079038,0.074862,0.080908,0.086837,0.111612,0.111612,0.111612,0.051171,0.045901,0.037837,0.031041,0.034676,0.044187,0.031563,0.032462,0.033161,0.029918,0.028272,0.026033,0.027823,0.03073,0.025331,0.025349,0.026678,0.031489,0.031229,0.034352,0.060562,0.080111,0.080111,0.080111,reggae
0.749967,0.583042,0.535732,0.469476,0.520715,0.431065,0.358687,0.40744,0.372028,0.39429,0.341185,0.315158,0.361108,0.345149,0.330046,0.361265,0.389768,0.412598,0.423259,0.457783,0.283632,0.9805,0.9805,0.9805,0.230711,0.230206,0.241844,0.237955,0.240059,0.224097,0.21885,0.222261,0.196317,0.194728,0.183063,0.171409,0.171652,0.175766,0.178758,0.181208,0.165154,0.159632,0.163769,0.142456,0.200463,0.015642,0.015642,0.015642,0.100472,0.094888,0.098605,0.112714,0.090974,0.089872,0.138722,0.117944,0.097737,0.09982,0.0897,0.101776,0.098223,0.082731,0.083886,0.09589,0.101079,0.094098,0.090661,0.082261,0.091737,0.111612,0.111612,0.111612,0.045627,0.036859,0.033684,0.034261,0.039847,0.031545,0.03793,0.026422,0.029061,0.027644,0.025842,0.025988,0.030559,0.026126,0.026151,0.031329,0.031859,0.032929,0.033697,0.039224,0.071446,0.080111,0.080111,0.080111,reggae
0.782555,0.5666,0.514097,0.5035,0.547641,0.433008,0.423405,0.426783,0.378755,0.335175,0.320587,0.317238,0.34475,0.357125,0.314196,0.316294,0.340685,0.368366,0.365046,0.399174,0.249916,0.9805,0.9805,0.9805,0.219275,0.241726,0.265298,0.243331,0.248102,0.2216,0.222225,0.219675,0.2138,0.191569,0.186527,0.179524,0.182799,0.176025,0.167831,0.173552,0.17075,0.155394,0.15706,0.150808,0.14821,0.015642,0.015642,0.015642,0.101798,0.099153,0.09424,0.107623,0.105127,0.130251,0.129866,0.126569,0.086541,0.079386,0.084936,0.082098,0.084504,0.096085,0.091334,0.092324,0.101942,0.085074,0.098727,0.08273,0.070901,0.111612,0.111612,0.111612,0.044517,0.033533,0.037123,0.036957,0.040397,0.038543,0.035594,0.029427,0.02945,0.03153,0.0336,0.031246,0.034633,0.035729,0.032926,0.034762,0.038263,0.033923,0.035757,0.040135,0.060655,0.080111,0.080111,0.080111,reggae
0.754287,0.584566,0.611099,0.56841,0.492323,0.448237,0.445622,0.439346,0.415335,0.418621,0.403926,0.367739,0.380417,0.394581,0.404662,0.406098,0.408638,0.444253,0.432435,0.4466,0.217906,0.9805,0.9805,0.9805,0.220991,0.243423,0.238689,0.223616,0.236672,0.21225,0.210934,0.207765,0.193784,0.188303,0.175486,0.181483,0.179006,0.172612,0.172032,0.164448,0.148396,0.138381,0.140885,0.127569,0.118438,0.015642,0.015642,0.015642,0.108766,0.135915,0.109091,0.104975,0.091967,0.11528,0.104378,0.109048,0.084605,0.087193,0.094362,0.074507,0.061053,0.058901,0.060054,0.060692,0.073785,0.094696,0.093711,0.07252,0.05064,0.111612,0.111612,0.111612,0.052965,0.037533,0.035488,0.033284,0.038899,0.031782,0.030506,0.032057,0.02658,0.031114,0.029295,0.023553,0.028557,0.02941,0.028649,0.027576,0.023778,0.036402,0.034162,0.041909,0.049893,0.080111,0.080111,0.080111,reggae
0.731859,0.685139,0.672704,0.602572,0.623658,0.58677,0.574782,0.550802,0.477912,0.502913,0.494445,0.485717,0.487232,0.488456,0.478664,0.483896,0.448299,0.460454,0.50134,0.496836,0.313743,0.9805,0.9805,0.9805,0.227145,0.230714,0.222552,0.210533,0.204855,0.202005,0.193497,0.207074,0.194103,0.186461,0.168627,0.164776,0.15029,0.136964,0.143352,0.142765,0.137979,0.130752,0.118674,0.115639,0.18283,0.015642,0.015642,0.015642,0.116252,0.093485,0.093557,0.097125,0.086548,0.098483,0.108726,0.125153,0.110116,0.094769,0.093613,0.088575,0.08086,0.08398,0.076251,0.077992,0.078958,0.081236,0.075094,0.069379,0.075647,0.111612,0.111612,0.111612,0.043086,0.032311,0.034336,0.034961,0.03184,0.031537,0.037396,0.036647,0.031552,0.032129,0.02389,0.026536,0.028177,0.02584,0.024759,0.025909,0.025669,0.026662,0.027349,0.027747,0.039507,0.080111,0.080111,0.080111,reggae
0.782489,0.652464,0.696513,0.629908,0.578817,0.591099,0.55314,0.562952,0.551134,0.50512,0.493274,0.491556,0.478078,0.47141,0.414531,0.494817,0.501442,0.48221,0.468761,0.423573,0.221844,0.9805,0.9805,0.9805,0.21374,0.22803,0.21303,0.20556,0.228938,0.198096,0.195545,0.193491,0.17253,0.170119,0.166424,0.161242,0.145479,0.137741,0.160831,0.133389,0.124103,0.111994,0.112372,0.12431,0.101893,0.015642,0.015642,0.015642,0.102538,0.09676,0.087845,0.099124,0.089547,0.084913,0.084579,0.084552,0.076941,0.070048,0.089443,0.07612,0.079248,0.075201,0.090735,0.073425,0.064884,0.068927,0.065997,0.061858,0.043075,0.111612,0.111612,0.111612,0.043523,0.034393,0.03934,0.034545,0.02747,0.032725,0.030403,0.02712,0.02113,0.027496,0.028979,0.030754,0.022853,0.026582,0.029491,0.024174,0.026361,0.025774,0.02747,0.025031,0.023168,0.080111,0.080111,0.080111,reggae
0.737668,0.647412,0.717384,0.600682,0.640633,0.517838,0.539088,0.530794,0.446023,0.447266,0.434356,0.431,0.443278,0.480263,0.475479,0.49099,0.464167,0.498572,0.493755,0.476334,0.303259,0.9805,0.9805,0.9805,0.226176,0.225645,0.202255,0.214131,0.189262,0.206251,0.196664,0.19972,0.191828,0.187549,0.178425,0.161998,0.149874,0.138612,0.147329,0.13628,0.144689,0.129051,0.116231,0.11351,0.141336,0.015642,0.015642,0.015642,0.106064,0.113421,0.09008,0.085258,0.105561,0.121724,0.097797,0.114823,0.106485,0.089719,0.11728,0.101314,0.098419,0.088789,0.067023,0.065682,0.077662,0.076581,0.075768,0.061022,0.055295,0.111612,0.111612,0.111612,0.048318,0.034369,0.036256,0.02595,0.036032,0.033774,0.027475,0.032013,0.030204,0.02524,0.023022,0.022725,0.025451,0.03254,0.033102,0.027717,0.030269,0.034682,0.023043,0.026203,0.03432,0.080111,0.080111,0.080111,reggae
0.757244,0.666707,0.675364,0.60352,0.607645,0.5369,0.484639,0.474217,0.479121,0.486055,0.431962,0.417142,0.414133,0.469361,0.456967,0.431643,0.491333,0.487385,0.499942,0.484133,0.302062,0.9805,0.9805,0.9805,0.216099,0.229289,0.224929,0.211278,0.206513,0.201024,0.217038,0.20483,0.196621,0.189034,0.180209,0.174847,0.166408,0.156122,0.161373,0.169783,0.145322,0.136509,0.118815,0.110644,0.154544,0.015642,0.015642,0.015642,0.099192,0.096084,0.104851,0.098939,0.093952,0.087602,0.10491,0.090576,0.079478,0.085692,0.091486,0.093551,0.090574,0.081919,0.077986,0.080899,0.077341,0.07166,0.068546,0.067539,0.075139,0.111612,0.111612,0.111612,0.037013,0.034928,0.041239,0.033825,0.037862,0.02874,0.030723,0.028333,0.033818,0.030612,0.030703,0.029246,0.030975,0.028971,0.033228,0.033526,0.035207,0.0361,0.03405,0.035674,0.050567,0.080111,0.080111,0.080111,reggae
0.717239,0.667634,0.696852,0.613977,0.617702,0.594243,0.579262,0.575903,0.530986,0.512818,0.505335,0.490453,0.470356,0.461586,0.441816,0.460751,0.473493,0.455375,0.475859,0.469875,0.308465,0.9805,0.9805,0.9805,0.234626,0.211886,0.209417,0.210317,0.209113,0.19327,0.192221,0.183979,0.170805,0.162263,0.158789,0.148387,0.136281,0.130665,0.131739,0.12892,0.11673,0.114984,0.113922,0.111392,0.169271,0.015642,0.015642,0.015642,0.113622,0.098353,0.09691,0.090971,0.087456,0.079257,0.086177,0.085815,0.085883,0.085573,0.097146,0.082927,0.075951,0.074589,0.079933,0.069453,0.068563,0.075055,0.076793,0.080736,0.066082,0.111612,0.111612,0.111612,0.042465,0.031512,0.039814,0.025971,0.028699,0.030997,0.024495,0.026418,0.020791,0.024716,0.028924,0.026109,0.020823,0.022152,0.030047,0.025074,0.027109,0.026078,0.028748,0.026861,0.041684,0.080111,0.080111,0.080111,reggae
0.725203,0.64108,0.687113,0.579548,0.5821,0.534397,0.515014,0.538156,0.50773,0.448847,0.4256,0.450149,0.464118,0.434503,0.43941,0.44212,0.433364,0.427937,0.431757,0.3736,0.273861,0.9805,0.9805,0.9805,0.220874,0.236551,0.210563,0.221901,0.218312,0.212195,0.184771,0.19569,0.196949,0.181686,0.175339,0.155737,0.16169,0.153921,0.157312,0.150959,0.148887,0.136741,0.117515,0.123311,0.151202,0.015642,0.015642,0.015642,0.111271,0.084829,0.107536,0.095766,0.102197,0.100262,0.125231,0.127717,0.110489,0.105632,0.125134,0.141021,0.122473,0.128608,0.12491,0.113622,0.083978,0.075561,0.069072,0.062254,0.074982,0.111612,0.111612,0.111612,0.042701,0.031295,0.042052,0.030817,0.037674,0.033186,0.028278,0.02613,0.025153,0.029696,0.036194,0.027945,0.029603,0.0323,0.032153,0.028783,0.022882,0.022495,0.02729,0.025177,0.042564,0.080111,0.080111,0.080111,reggae
0.765927,0.712362,0.735018,0.58221,0.598614,0.508589,0.451218,0.464724,0.472322,0.450509,0.419582,0.422173,0.424529,0.407276,0.424501,0.406683,0.431896,0.470456,0.496605,0.48793,0.367298,0.9805,0.9805,0.9805,0.204897,0.206085,0.201743,0.211997,0.206915,0.214874,0.211628,0.192541,0.205961,0.185721,0.181806,0.179997,0.163803,0.162503,0.16505,0.153804,0.149023,0.130107,0.115732,0.120247,0.204371,0.015642,0.015642,0.015642,0.099132,0.10158,0.100902,0.079774,0.077748,0.08619,0.0735,0.075444,0.080882,0.071515,0.069395,0.072219,0.071057,0.080382,0.078498,0.071585,0.074084,0.068365,0.067458,0.067814,0.070989,0.111612,0.111612,0.111612,0.03941,0.038615,0.041599,0.035041,0.035137,0.028533,0.029474,0.026319,0.027779,0.024329,0.027069,0.025854,0.025939,0.030908,0.031932,0.028945,0.028587,0.032454,0.029814,0.027229,0.036694,0.080111,0.080111,0.080111,reggae
0.76823,0.635059,0.665962,0.562133,0.582535,0.535351,0.528462,0.542203,0.51476,0.471471,0.461789,0.464075,0.451315,0.455405,0.472358,0.475427,0.49426,0.498074,0.495418,0.508655,0.307703,0.9805,0.9805,0.9805,0.207886,0.230863,0.220893,0.225052,0.211945,0.211393,0.203164,0.197384,0.179916,0.181034,0.17489,0.161264,0.145037,0.139974,0.143888,0.13917,0.125038,0.115949,0.110339,0.099727,0.162564,0.015642,0.015642,0.015642,0.099516,0.10579,0.100753,0.102202,0.105737,0.095668,0.09348,0.11307,0.087778,0.081095,0.076151,0.079464,0.082322,0.079188,0.080827,0.076353,0.076318,0.068907,0.06867,0.067281,0.059579,0.111612,0.111612,0.111612,0.046545,0.03313,0.033798,0.028651,0.026346,0.02508,0.025459,0.025733,0.026041,0.027424,0.027541,0.025441,0.02799,0.023505,0.021834,0.026057,0.033677,0.029313,0.03124,0.028225,0.038343,0.080111,0.080111,0.080111,reggae
0.686621,0.605103,0.658448,0.471759,0.455619,0.458561,0.516769,0.485105,0.485712,0.426505,0.416305,0.407305,0.418326,0.435165,0.426712,0.422639,0.417141,0.429626,0.391943,0.389237,0.208328,0.9805,0.9805,0.9805,0.238362,0.236497,0.229588,0.224609,0.233698,0.230682,0.209253,0.211795,0.191543,0.180706,0.166733,0.171557,0.154498,0.151098,0.142581,0.136006,0.130484,0.123245,0.131838,0.13831,0.12056,0.015642,0.015642,0.015642,0.100567,0.128038,0.088627,0.109242,0.143131,0.110632,0.107222,0.086207,0.098581,0.075933,0.079205,0.098111,0.092359,0.082193,0.074492,0.082622,0.069997,0.072651,0.073225,0.070169,0.051188,0.111612,0.111612,0.111612,0.039151,0.028283,0.039784,0.038413,0.047117,0.036692,0.031015,0.027272,0.0273,0.02514,0.021856,0.024836,0.02382,0.02822,0.026822,0.026584,0.022811,0.022253,0.023489,0.024331,0.036673,0.080111,0.080111,0.080111,reggae
0.755758,0.66482,0.697792,0.606204,0.603837,0.579337,0.568757,0.564068,0.516726,0.481619,0.470797,0.429462,0.446223,0.450269,0.456507,0.491893,0.465949,0.459186,0.451766,0.48229,0.3086,0.9805,0.9805,0.9805,0.222941,0.228979,0.218307,0.209094,0.214905,0.204596,0.195353,0.203665,0.190616,0.183844,0.18786,0.185549,0.171843,0.142048,0.145673,0.132909,0.117557,0.121313,0.123791,0.121507,0.158366,0.015642,0.015642,0.015642,0.10583,0.096679,0.09349,0.079793,0.085231,0.078024,0.082286,0.083694,0.081447,0.076848,0.078181,0.079464,0.078948,0.0626,0.071228,0.061879,0.059669,0.056978,0.057805,0.063314,0.061298,0.111612,0.111612,0.111612,0.044885,0.03686,0.036512,0.029148,0.032136,0.034008,0.035493,0.027475,0.026116,0.027185,0.024597,0.027948,0.02427,0.024796,0.023159,0.030725,0.028216,0.028833,0.029394,0.030789,0.048063,0.080111,0.080111,0.080111,reggae
0.708281,0.656075,0.628328,0.52099,0.566854,0.504116,0.425718,0.495203,0.450031,0.43101,0.38874,0.387622,0.410082,0.400587,0.368207,0.371525,0.365214,0.386934,0.391541,0.393272,0.24766,0.9805,0.9805,0.9805,0.244196,0.217277,0.221187,0.223655,0.210772,0.209556,0.20974,0.211451,0.192588,0.179899,0.174695,0.170574,0.166866,0.161152,0.161514,0.149255,0.145553,0.14126,0.131619,0.134207,0.154176,0.015642,0.015642,0.015642,0.100646,0.098144,0.129015,0.115148,0.112853,0.091679,0.106904,0.094892,0.091872,0.075508,0.078947,0.08668,0.078403,0.084639,0.085003,0.07023,0.066453,0.069907,0.069666,0.059518,0.071597,0.111612,0.111612,0.111612,0.04265,0.042231,0.036158,0.038095,0.039126,0.031132,0.032165,0.032635,0.029054,0.024904,0.02463,0.02624,0.025779,0.024459,0.023466,0.024839,0.02809,0.026635,0.026369,0.027062,0.059257,0.080111,0.080111,0.080111,reggae
